generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.9702801144363851,0.055821553773344045,0.011513393998688249,100,59,1.0,7,5,0.3295421628674454,"[np.int64(13), np.int64(34), np.int64(16), np.int64(10), np.int64(27)]"
1,0.9701042983217149,0.07211959825463962,0.011176764004225643,100,66,1.0,3,5,0.3580056107712698,"[np.int64(13), np.int64(37), np.int64(39), np.int64(7), np.int64(4)]"
2,0.9646828571139173,0.08394402819040787,0.013061599235401029,100,61,1.0,4,5,0.43215691911036486,"[np.int64(28), np.int64(10), np.int64(25), np.int64(17), np.int64(20)]"
3,0.9660355041747554,0.08069554451318628,0.012591969828631294,100,67,1.0,3,5,0.4688775453930984,"[np.int64(32), np.int64(8), np.int64(7), np.int64(27), np.int64(26)]"
4,0.9646484222576029,0.08122447428354088,0.013165990580351417,100,66,1.0,4,5,0.5190956836211525,"[np.int64(9), np.int64(32), np.int64(25), np.int64(10), np.int64(24)]"
5,0.9708840204997407,0.1103432306661775,0.009447206346956113,100,62,1.0,3,5,0.4785934062211779,"[np.int64(14), np.int64(21), np.int64(38), np.int64(4), np.int64(23)]"
6,0.973308003654775,0.1193295120208846,0.008007553155686048,100,67,1.0,4,5,0.5748122845687044,"[np.int64(18), np.int64(35), np.int64(21), np.int64(9), np.int64(17)]"
7,0.9721282603568886,0.1316800759962017,0.00785652164198344,100,59,1.0,6,5,0.6120280431289352,"[np.int64(38), np.int64(26), np.int64(8), np.int64(17), np.int64(11)]"
8,0.9703108711746447,0.15480918661686308,0.007274284290696818,100,59,2.0,4,5,0.7057139483193485,"[np.int64(18), np.int64(51), np.int64(14), np.int64(10), np.int64(7)]"
9,0.9710699845760575,0.15354429028297592,0.007042691946915258,100,59,2.0,4,5,0.7375092544026465,"[np.int64(51), np.int64(12), np.int64(19), np.int64(7), np.int64(11)]"
10,0.9723778770495087,0.14063938423431616,0.007263857843025599,100,67,1.0,4,5,0.7714577512890667,"[np.int64(40), np.int64(19), np.int64(7), np.int64(21), np.int64(13)]"
