generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.6466407034198717,0.0251039664951832,0.007389347928966143,100,63,1.0,4,5,0.2880676131974667,"[np.int64(27), np.int64(25), np.int64(12), np.int64(13), np.int64(23)]"
1,0.6633832338007193,0.028214795200028647,0.007234425325584648,100,66,1.0,3,5,0.4030273624881875,"[np.int64(8), np.int64(52), np.int64(19), np.int64(8), np.int64(13)]"
2,0.7349920472833908,0.043625848223222095,0.005172499113187398,100,61,1.0,4,3,0.4572207673817779,"[np.int64(28), np.int64(68), np.int64(4)]"
3,0.7870577287019452,0.05946771070433407,0.0034981805629631735,100,60,1.5,4,5,0.4807414700180244,"[np.int64(7), np.int64(19), np.int64(23), np.int64(49), np.int64(2)]"
4,0.7771843055103393,0.07877607497910445,0.003051605192524007,100,63,1.0,5,2,0.4852454554164535,"[np.int64(14), np.int64(86)]"
5,0.7924375560949122,0.09385410780331353,0.002152699874175784,100,63,1.0,4,5,0.5533426257981948,"[np.int64(43), np.int64(21), np.int64(6), np.int64(5), np.int64(25)]"
6,0.7891722510371529,0.09790949798904316,0.0020527330265635883,100,64,1.0,4,5,0.5418197728271792,"[np.int64(19), np.int64(40), np.int64(6), np.int64(30), np.int64(5)]"
7,0.7656588377861524,0.1155726418550695,0.0017830042735366848,100,65,1.0,4,5,0.5831497144053441,"[np.int64(23), np.int64(19), np.int64(36), np.int64(17), np.int64(5)]"
8,0.7441722621018738,0.12180289440910544,0.0019510979687849188,100,62,1.0,4,5,0.5988003099083155,"[np.int64(25), np.int64(31), np.int64(7), np.int64(20), np.int64(17)]"
9,0.7296106447164082,0.1283533176756821,0.0019298262586049282,100,64,1.0,5,5,0.6354669540769091,"[np.int64(26), np.int64(31), np.int64(13), np.int64(16), np.int64(14)]"
10,0.7250560720321906,0.13405498953639597,0.0016468756717115962,100,64,1.0,5,5,0.6836406054948977,"[np.int64(13), np.int64(14), np.int64(17), np.int64(26), np.int64(30)]"
11,0.7126352823983844,0.13643720378134513,0.001784382203716912,100,64,1.0,3,5,0.7959313169996338,"[np.int64(14), np.int64(27), np.int64(24), np.int64(20), np.int64(15)]"
12,0.6831073256275998,0.14754846320793114,0.0018526449379494246,100,60,1.0,5,5,0.8565170513467715,"[np.int64(22), np.int64(27), np.int64(22), np.int64(15), np.int64(14)]"
13,0.6681251360655821,0.15839069150377158,0.0015003569404419964,100,67,1.0,4,5,0.9324859424616505,"[np.int64(23), np.int64(14), np.int64(24), np.int64(23), np.int64(16)]"
14,0.6540636296120477,0.16712698381037028,0.0012758391590618188,100,61,1.0,4,5,0.974163421982017,"[np.int64(26), np.int64(18), np.int64(30), np.int64(14), np.int64(12)]"
15,0.6267844479536537,0.17548366215962635,0.0013925349157242627,100,62,1.0,6,5,0.8770121663246456,"[np.int64(17), np.int64(26), np.int64(21), np.int64(16), np.int64(20)]"
16,0.5964243130754228,0.18388423529610798,0.001613499925159198,100,65,1.0,4,5,0.7238407490644992,"[np.int64(19), np.int64(15), np.int64(41), np.int64(22), np.int64(3)]"
17,0.5687889614748408,0.19859993104408905,0.0012090857950057738,100,60,1.0,6,5,0.8043427647434455,"[np.int64(5), np.int64(19), np.int64(46), np.int64(19), np.int64(11)]"
18,0.5320637075874479,0.2104576156427895,0.0013056086715071877,100,66,1.0,4,5,0.7994280805064463,"[np.int64(5), np.int64(51), np.int64(14), np.int64(15), np.int64(15)]"
19,0.4999956439194302,0.20747495226301796,0.002651836723341786,100,65,1.0,5,5,0.7391279332229256,"[np.int64(12), np.int64(55), np.int64(5), np.int64(19), np.int64(9)]"
20,0.4812720807286817,0.21688726908272732,0.0023875790188539244,100,67,1.0,4,5,0.8185203968987759,"[np.int64(26), np.int64(30), np.int64(23), np.int64(12), np.int64(9)]"
21,0.4511820897099156,0.22841417682547416,0.0023864526299661845,100,64,1.0,3,5,0.8019857370605357,"[np.int64(21), np.int64(23), np.int64(14), np.int64(29), np.int64(13)]"
22,0.4239848440139373,0.24093908791518412,0.0021987928258357203,100,57,2.0,3,5,0.8487743024875821,"[np.int64(26), np.int64(28), np.int64(11), np.int64(16), np.int64(19)]"
23,0.40715614956924157,0.24538560649755659,0.002412206258980924,100,64,1.0,4,5,0.9365714756293056,"[np.int64(21), np.int64(20), np.int64(21), np.int64(26), np.int64(12)]"
24,0.38850052823748193,0.25463926570140916,0.002238724806477574,100,59,1.0,4,5,0.8923353378811909,"[np.int64(32), np.int64(29), np.int64(9), np.int64(18), np.int64(12)]"
25,0.36170596763254603,0.2625749805809438,0.0025697650433102945,100,66,1.0,4,5,0.8558064204494096,"[np.int64(25), np.int64(28), np.int64(12), np.int64(17), np.int64(18)]"
26,0.34681487025349733,0.2691663770910991,0.0025750482807004637,100,60,1.5,4,5,0.804434871006629,"[np.int64(26), np.int64(25), np.int64(20), np.int64(2), np.int64(27)]"
27,0.32856676142809316,0.2771753741706739,0.002582768184536424,100,64,1.0,4,5,0.8071471111943126,"[np.int64(31), np.int64(23), np.int64(5), np.int64(8), np.int64(33)]"
28,0.3084573599965322,0.28439053865651936,0.002800781599498046,100,63,1.0,4,5,0.8218550541782004,"[np.int64(31), np.int64(32), np.int64(6), np.int64(27), np.int64(4)]"
29,0.2952449436856094,0.2877407641686058,0.0030954707053005544,100,61,1.0,5,5,0.9194180816217299,"[np.int64(32), np.int64(38), np.int64(8), np.int64(18), np.int64(4)]"
30,0.2810265773073606,0.29505860824885694,0.002991332193034721,100,63,1.0,4,5,0.9825994016505969,"[np.int64(39), np.int64(35), np.int64(7), np.int64(13), np.int64(6)]"
31,0.2624246719181594,0.30299937062434834,0.0031484044919028167,100,65,1.0,4,5,0.9999999984520239,"[np.int64(34), np.int64(40), np.int64(8), np.int64(11), np.int64(7)]"
32,0.24861207169659694,0.3057115350888951,0.003669915013964328,100,64,1.0,4,4,0.9999999982308846,"[np.int64(44), np.int64(36), np.int64(12), np.int64(8)]"
33,0.23879136791125213,0.31338148459697046,0.003434559429447753,100,65,1.0,4,5,0.989999995798351,"[np.int64(41), np.int64(19), np.int64(8), np.int64(31), np.int64(1)]"
