generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.9928990286481724,0.038814846552367645,0.011113447781188193,100,63,1.0,4,5,0.29504644213138254,"[np.int64(29), np.int64(17), np.int64(32), np.int64(11), np.int64(11)]"
1,0.9929292140998731,0.050110673959239536,0.010862647053991878,100,59,2.0,4,5,0.37608453266687225,"[np.int64(37), np.int64(10), np.int64(11), np.int64(23), np.int64(19)]"
2,0.9921405872380709,0.06843445529784553,0.011700709671846785,100,66,1.0,4,5,0.48082700467957035,"[np.int64(20), np.int64(24), np.int64(13), np.int64(16), np.int64(27)]"
3,0.9922522619321126,0.09636308075157515,0.01059984042502882,100,61,1.0,4,5,0.5107975976061035,"[np.int64(13), np.int64(35), np.int64(19), np.int64(17), np.int64(16)]"
4,0.9917941118694718,0.09828247018066626,0.011264845509665609,100,61,1.0,4,5,0.6136921455334103,"[np.int64(9), np.int64(18), np.int64(33), np.int64(19), np.int64(21)]"
5,0.9913456297348279,0.11910243066187828,0.011084840218162768,100,63,1.0,4,5,0.6070870501289615,"[np.int64(26), np.int64(9), np.int64(38), np.int64(15), np.int64(12)]"
6,0.9912063810745627,0.11872281597818075,0.011328694464991265,100,67,1.0,6,5,0.7801027168197632,"[np.int64(38), np.int64(23), np.int64(14), np.int64(12), np.int64(13)]"
7,0.9903085190449292,0.13850924859164418,0.011760204901665352,100,59,1.0,6,5,0.8731344284629741,"[np.int64(12), np.int64(21), np.int64(23), np.int64(14), np.int64(30)]"
8,0.9896366435086431,0.1459100612415595,0.012423290849977082,100,62,1.0,4,5,0.9506083347952473,"[np.int64(23), np.int64(13), np.int64(30), np.int64(20), np.int64(14)]"
9,0.9892993888670916,0.16123473161039859,0.012023925445122262,100,59,1.0,4,5,0.9672731457635723,"[np.int64(11), np.int64(38), np.int64(26), np.int64(20), np.int64(5)]"
10,0.9892074858647243,0.15582839044128483,0.012516309991503128,100,65,1.0,4,5,0.9999999964078627,"[np.int64(16), np.int64(39), np.int64(19), np.int64(9), np.int64(17)]"
11,0.9894227831893807,0.15510181407319773,0.012214094757173045,100,59,1.0,4,5,0.9999168645349088,"[np.int64(36), np.int64(26), np.int64(12), np.int64(10), np.int64(16)]"
12,0.9885491661513616,0.16739494714690858,0.01283623438760921,100,63,1.0,4,5,0.9998295325500383,"[np.int64(14), np.int64(36), np.int64(22), np.int64(14), np.int64(14)]"
13,0.989442181662156,0.16384232428211773,0.01162474166992587,100,61,2.0,4,5,0.9998495882526351,"[np.int64(30), np.int64(35), np.int64(18), np.int64(8), np.int64(9)]"
14,0.9896993458557667,0.16967989419373292,0.010817860168507842,100,63,1.0,3,5,0.9998938131090364,"[np.int64(32), np.int64(18), np.int64(37), np.int64(3), np.int64(10)]"
15,0.9897355815074235,0.17870892982741715,0.010128220437944483,100,66,1.0,5,5,0.99991733793761,"[np.int64(33), np.int64(27), np.int64(31), np.int64(2), np.int64(7)]"
16,0.9887169984074246,0.18443967263014224,0.01136425392716962,100,67,1.0,4,5,0.9997328163099614,"[np.int64(34), np.int64(35), np.int64(8), np.int64(7), np.int64(16)]"
17,0.9888898876068712,0.20245746992393943,0.009689562190647675,100,64,1.0,4,5,0.9998510516611643,"[np.int64(55), np.int64(24), np.int64(7), np.int64(5), np.int64(9)]"
18,0.9882231674946955,0.20663536316089798,0.01042873765193033,100,65,1.0,3,5,0.9999183578047315,"[np.int64(45), np.int64(28), np.int64(14), np.int64(3), np.int64(10)]"
19,0.9872582640818278,0.24212312548659015,0.008811403212042246,100,66,1.0,4,5,0.9999999966191649,"[np.int64(16), np.int64(41), np.int64(16), np.int64(25), np.int64(2)]"
20,0.9868445920700936,0.2387345271886609,0.009808999619792369,100,67,1.0,4,5,0.9999999968304671,"[np.int64(20), np.int64(19), np.int64(41), np.int64(15), np.int64(5)]"
21,0.9863665041581677,0.2522818585338848,0.009254892024931155,100,63,1.0,4,5,0.9999999970417693,"[np.int64(44), np.int64(21), np.int64(18), np.int64(14), np.int64(3)]"
22,0.9860332266037952,0.2490463204155533,0.010121335692356037,100,70,1.0,4,5,0.9999186083696447,"[np.int64(27), np.int64(45), np.int64(13), np.int64(13), np.int64(2)]"
23,0.9849580061268913,0.2686509921180774,0.009843919614394308,100,68,1.0,4,4,0.9998368238850118,"[np.int64(50), np.int64(23), np.int64(16), np.int64(11)]"
24,0.984123182711052,0.29075613945694057,0.00872963498557648,100,68,1.0,3,5,0.9997477139297486,"[np.int64(54), np.int64(17), np.int64(13), np.int64(13), np.int64(3)]"
25,0.9827973710507105,0.3264423804690383,0.006485921890563526,100,62,1.0,5,5,0.9998922168065459,"[np.int64(3), np.int64(62), np.int64(7), np.int64(13), np.int64(15)]"
26,0.9822118626479824,0.3369791250755784,0.006040469967444907,100,62,1.0,5,5,0.9999996825117656,"[np.int64(62), np.int64(16), np.int64(6), np.int64(11), np.int64(5)]"
27,0.9804520107587507,0.35424021008621703,0.0065344145871063675,100,60,1.0,4,5,0.9999998268245994,"[np.int64(57), np.int64(16), np.int64(6), np.int64(15), np.int64(6)]"
28,0.9791856800796644,0.3759107829009144,0.0054410025057889475,100,64,1.0,4,5,0.9999998556871662,"[np.int64(60), np.int64(17), np.int64(2), np.int64(16), np.int64(5)]"
29,0.9780602307341152,0.3854717057595782,0.005830534872279492,100,66,1.0,4,5,0.9999998556871662,"[np.int64(58), np.int64(18), np.int64(3), np.int64(16), np.int64(5)]"
30,0.9788647762404339,0.378504144538967,0.005566199123450879,100,66,1.0,4,5,0.9998795783632153,"[np.int64(63), np.int64(18), np.int64(5), np.int64(12), np.int64(2)]"
31,0.9791000841745949,0.3779113421528742,0.005265029428308225,100,67,1.0,3,4,0.9994518204768659,"[np.int64(74), np.int64(9), np.int64(7), np.int64(10)]"
32,0.9775435995520732,0.3995821749797616,0.004450478980873969,100,62,1.0,4,4,0.9997922168402298,"[np.int64(80), np.int64(4), np.int64(13), np.int64(3)]"
33,0.9769491253719778,0.41473957316051213,0.0029469979765047115,100,61,1.0,4,4,0.99,"[np.int64(85), np.int64(10), np.int64(4), np.int64(1)]"
34,0.9741835837480738,0.4357271643060859,0.003934637348140094,100,62,1.0,4,3,1.0,"[np.int64(76), np.int64(17), np.int64(7)]"
35,0.9739295162200304,0.44120512575719867,0.0033824882891243815,100,66,1.0,4,3,1.0,"[np.int64(79), np.int64(13), np.int64(8)]"
36,0.9740874244928189,0.44586521750748787,0.0022814420320491765,100,67,1.0,4,3,1.0,"[np.int64(87), np.int64(8), np.int64(5)]"
37,0.9717973892556132,0.4608784911335881,0.003341331297042417,100,60,2.0,4,3,1.0,"[np.int64(12), np.int64(78), np.int64(10)]"
38,0.9705693715307898,0.4714349849156352,0.003398572712884282,100,65,1.0,4,3,1.0,"[np.int64(11), np.int64(77), np.int64(12)]"
39,0.9694634305615343,0.4809617412960316,0.0034066470490227594,100,66,1.0,5,3,1.0,"[np.int64(75), np.int64(14), np.int64(11)]"
40,0.9662348531814553,0.5030290442478068,0.004433020058809892,100,65,1.0,4,3,1.0,"[np.int64(68), np.int64(19), np.int64(13)]"
41,0.9649661571837026,0.5138546477259919,0.004342476605302915,100,66,1.0,4,3,0.9997863664885294,"[np.int64(73), np.int64(20), np.int64(7)]"
42,0.9629384996781354,0.5286505427901206,0.00463811246119517,100,63,1.0,3,4,0.9999441224838975,"[np.int64(72), np.int64(21), np.int64(5), np.int64(2)]"
43,0.9617254009752253,0.5383349088833325,0.004589210795635039,100,67,1.0,4,4,0.9999997268584199,"[np.int64(66), np.int64(22), np.int64(7), np.int64(5)]"
44,0.9596575130192022,0.5530653439802901,0.00483406139382187,100,61,1.0,4,3,1.0,"[np.int64(4), np.int64(71), np.int64(25)]"
45,0.9600814436988537,0.5539983856988715,0.003904015539948847,100,63,1.0,5,3,0.99,"[np.int64(80), np.int64(19), np.int64(1)]"
46,0.9581335155841697,0.5674761240196817,0.004144210820997333,100,66,1.0,3,2,1.0,"[np.int64(21), np.int64(79)]"
47,0.956371348081564,0.5797335750912761,0.0042865978112305156,100,58,1.0,4,2,1.0,"[np.int64(22), np.int64(78)]"
48,0.953078615846803,0.6000676755862429,0.0050360030229841,100,63,1.0,4,2,1.0,"[np.int64(72), np.int64(28)]"
49,0.9484788240972191,0.6282610304495305,0.005885328929638167,100,63,1.0,4,2,1.0,"[np.int64(38), np.int64(62)]"
50,0.9490008228555851,0.6268686357855466,0.005343259159803069,100,63,1.0,5,2,1.0,"[np.int64(69), np.int64(31)]"
