generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.6040804735450638,0.0357446039677994,0.008398118274856975,100,64,1.0,4,5,0.2704965808215988,"[np.int64(18), np.int64(22), np.int64(22), np.int64(15), np.int64(23)]"
1,0.6320527978071384,0.028937581323842807,0.007727505824989598,100,62,1.0,4,5,0.38056507105714166,"[np.int64(22), np.int64(21), np.int64(19), np.int64(29), np.int64(9)]"
2,0.6640897544782122,0.03496580676447366,0.006788149771220366,100,63,1.0,4,5,0.5011592213407036,"[np.int64(11), np.int64(27), np.int64(27), np.int64(27), np.int64(8)]"
3,0.7596197998841467,0.040915950104444154,0.004491688733212316,100,58,1.5,5,5,0.6644184395985144,"[np.int64(22), np.int64(11), np.int64(38), np.int64(10), np.int64(19)]"
4,0.7956077279371647,0.06584299350384319,0.003187319716127228,100,62,1.0,5,5,0.7344520654950496,"[np.int64(47), np.int64(12), np.int64(10), np.int64(23), np.int64(8)]"
5,0.8102209023894743,0.07040647892527266,0.002804422254898904,100,65,1.0,5,5,0.8568821096538172,"[np.int64(4), np.int64(6), np.int64(43), np.int64(30), np.int64(17)]"
6,0.8801958356802926,0.05520004419982744,0.001603847031907995,100,61,1.0,4,5,0.9328145107744961,"[np.int64(52), np.int64(4), np.int64(11), np.int64(30), np.int64(3)]"
7,0.9001462576460374,0.04978084334111153,0.0012764133038374978,100,63,1.0,5,5,0.9997152098534717,"[np.int64(30), np.int64(50), np.int64(2), np.int64(16), np.int64(2)]"
8,0.9174983309778315,0.0475689875505554,0.0009686489083436754,100,65,1.0,4,4,0.9990038972856891,"[np.int64(59), np.int64(22), np.int64(14), np.int64(5)]"
9,0.9251202661151702,0.04574706837296669,0.0008636236523069064,100,67,1.0,3,5,0.9999516448167247,"[np.int64(62), np.int64(17), np.int64(16), np.int64(3), np.int64(2)]"
10,0.9299044203650136,0.04076517029106728,0.0008583367479308944,100,61,1.0,5,4,0.9996209664256145,"[np.int64(23), np.int64(62), np.int64(11), np.int64(4)]"
11,0.9264613168209648,0.03989034406104817,0.0009335879210004173,100,60,1.0,5,5,0.9999999936527906,"[np.int64(28), np.int64(57), np.int64(8), np.int64(3), np.int64(4)]"
12,0.9292439490083849,0.03778949506732137,0.000913318416646694,100,63,1.0,4,4,0.9893076016696404,"[np.int64(54), np.int64(35), np.int64(10), np.int64(1)]"
13,0.9395547639883389,0.041116664532256306,0.0006673990174140757,100,64,1.0,4,5,0.9999993138472099,"[np.int64(3), np.int64(32), np.int64(59), np.int64(3), np.int64(3)]"
14,0.9345609102886756,0.04815741612965328,0.0006299489658434316,100,62,1.5,3,4,0.9999992208095434,"[np.int64(26), np.int64(67), np.int64(4), np.int64(3)]"
15,0.9341669372122843,0.05066799465540036,0.0005821640599754407,100,63,1.0,5,4,0.9999991975501268,"[np.int64(69), np.int64(27), np.int64(2), np.int64(2)]"
16,0.9307760066586981,0.06444606202526666,0.0003175243096833832,100,63,1.0,5,3,0.9998231712276419,"[np.int64(14), np.int64(82), np.int64(4)]"
17,0.9240697234539809,0.07238108149921306,0.00021616269819867175,100,58,1.0,5,5,0.9998230554959868,"[np.int64(82), np.int64(9), np.int64(2), np.int64(4), np.int64(3)]"
18,0.9188874338723072,0.07335016845118715,0.00027839635990885693,100,63,1.0,5,4,0.9999989436733335,"[np.int64(3), np.int64(12), np.int64(81), np.int64(4)]"
19,0.9140083755787048,0.07369497621858431,0.0003542564896089375,100,60,1.0,7,2,0.9987974592871072,"[np.int64(16), np.int64(84)]"
20,0.9061409762363047,0.08003254853304857,0.00029799050599739555,100,61,1.0,5,2,0.9992361165024416,"[np.int64(87), np.int64(13)]"
21,0.8994756344299677,0.08308607940975016,0.0003173165745566795,100,55,2.0,4,4,0.9999923330486399,"[np.int64(76), np.int64(14), np.int64(5), np.int64(5)]"
22,0.8891815193023213,0.0912636560292603,0.00021594972730882268,100,56,2.0,4,2,0.9985147325767285,"[np.int64(9), np.int64(91)]"
23,0.8792462400145524,0.09778824178047148,0.00014866408179057557,100,58,1.0,4,5,0.9999938462627241,"[np.int64(2), np.int64(6), np.int64(61), np.int64(9), np.int64(22)]"
24,0.868585654937274,0.10437471551555143,7.674218241650624e-05,100,68,1.0,4,2,0.9977779512463052,"[np.int64(97), np.int64(3)]"
25,0.8601252537647112,0.10751012823764214,0.00010124928173367775,100,62,1.0,4,2,0.9980160514603631,"[np.int64(96), np.int64(4)]"
26,0.8538225736916998,0.10814885560536741,0.00019399401719622666,100,61,1.0,5,4,0.9999947541911746,"[np.int64(30), np.int64(8), np.int64(10), np.int64(52)]"
27,0.8418717851254308,0.11472580146540623,0.0001251778768248249,100,63,1.0,4,2,0.9957744712568632,"[np.int64(95), np.int64(5)]"
28,0.8284140002811682,0.12220000626634217,2.6159709363545153e-05,100,63,1.0,4,2,0.9845980802324742,"[np.int64(99), np.int64(1)]"
29,0.8179944858510847,0.12627780431848454,2.614767434989696e-05,100,64,1.0,4,2,0.9841368667406849,"[np.int64(99), np.int64(1)]"
30,0.8072084695411723,0.13041693661003992,2.6155194357643135e-05,100,64,1.0,5,2,0.9838647761297409,"[np.int64(99), np.int64(1)]"
31,0.7961960152686212,0.13456650927244648,2.616252153807976e-05,100,61,1.0,7,2,0.9839759316043619,"[np.int64(99), np.int64(1)]"
32,0.786052601532934,0.13789072429408195,5.1652899637791535e-05,100,65,1.0,4,2,0.9940238410593064,"[np.int64(98), np.int64(2)]"
33,0.7723415914331805,0.143756102677975,9.384114121740258e-08,100,64,1.0,4,5,0.9549300232037851,"[np.int64(7), np.int64(28), np.int64(62), np.int64(2), np.int64(1)]"
34,0.7606723564744142,0.14793145578827396,1.0224588658245393e-07,100,69,1.0,4,5,0.9610284652037346,"[np.int64(56), np.int64(36), np.int64(5), np.int64(2), np.int64(1)]"
35,0.7487261163711619,0.1521514053886877,1.1022640318545343e-07,100,68,1.0,3,5,0.9607375866032974,"[np.int64(40), np.int64(52), np.int64(3), np.int64(4), np.int64(1)]"
36,0.7366180461881672,0.15637898296944372,1.0142643976928751e-07,100,66,1.0,4,5,0.9999958396612029,"[np.int64(19), np.int64(36), np.int64(2), np.int64(2), np.int64(41)]"
37,0.7244526426863682,0.16058201179392476,1.1502918672713867e-07,100,66,1.0,4,5,0.9999961318402942,"[np.int64(38), np.int64(34), np.int64(2), np.int64(5), np.int64(21)]"
38,0.7121319779600376,0.16479931720832616,1.1648509954313911e-07,100,63,1.0,4,4,0.9999955265546606,"[np.int64(44), np.int64(41), np.int64(5), np.int64(10)]"
39,0.699518651542181,0.16908137606715576,1.0850701728126392e-07,100,63,1.0,4,3,0.968478143813301,"[np.int64(55), np.int64(43), np.int64(2)]"
40,0.6868007530149595,0.1733676937469105,1.1212297515351406e-07,100,62,1.0,4,5,0.9701751042973956,"[np.int64(39), np.int64(55), np.int64(2), np.int64(2), np.int64(2)]"
41,0.6741511831695288,0.17760439183094284,1.66730822887777e-07,100,64,1.0,4,5,0.8916819116598385,"[np.int64(46), np.int64(45), np.int64(5), np.int64(3), np.int64(1)]"
42,0.6612901281345077,0.18189009823838495,2.3184616807117557e-07,100,65,1.0,4,5,0.830816093995394,"[np.int64(45), np.int64(13), np.int64(2), np.int64(3), np.int64(37)]"
43,0.6482516077833048,0.18621781264559184,2.420565458522274e-07,100,67,1.0,4,5,0.8639368641034093,"[np.int64(43), np.int64(46), np.int64(2), np.int64(5), np.int64(4)]"
44,0.6350789549491579,0.19057703502583823,1.9295288825094467e-07,100,61,1.0,4,5,0.9123205905218715,"[np.int64(44), np.int64(37), np.int64(4), np.int64(3), np.int64(12)]"
45,0.6217772199085254,0.1949683271214363,2.8104110024624307e-07,100,67,1.0,4,5,0.9043707276956056,"[np.int64(42), np.int64(7), np.int64(37), np.int64(8), np.int64(6)]"
46,0.6085856844512617,0.19931920160357797,3.0523528755318065e-07,100,64,1.0,5,5,0.9083940946943136,"[np.int64(22), np.int64(9), np.int64(10), np.int64(52), np.int64(7)]"
47,0.5959388553421795,0.20349110166429063,1.652302216748833e-07,100,62,1.0,3,5,0.8695983985254288,"[np.int64(58), np.int64(16), np.int64(7), np.int64(9), np.int64(10)]"
48,0.582872734172898,0.20780335479329715,1.4773743091553024e-07,100,67,1.0,4,5,0.9089086865479207,"[np.int64(66), np.int64(9), np.int64(12), np.int64(5), np.int64(8)]"
49,0.5697126968565958,0.21215365368684436,1.459118358086259e-07,100,69,1.0,4,5,0.9481227985943826,"[np.int64(12), np.int64(70), np.int64(9), np.int64(4), np.int64(5)]"
50,0.5564675588369083,0.21654292869706787,1.8554038329170083e-07,100,62,1.0,4,5,0.948016765994669,"[np.int64(58), np.int64(14), np.int64(21), np.int64(3), np.int64(4)]"
51,0.5433925357162817,0.22089120540818388,2.0018169760311618e-07,100,65,1.0,4,5,0.937950237890808,"[np.int64(4), np.int64(59), np.int64(15), np.int64(20), np.int64(2)]"
52,0.5302344752196134,0.22528584668059606,2.4371650935797063e-07,100,61,1.0,6,5,0.9725062427638518,"[np.int64(46), np.int64(21), np.int64(29), np.int64(2), np.int64(2)]"
53,0.5171556332328935,0.22967738362906617,2.5952429266905437e-07,100,59,1.0,5,5,0.9526446930641238,"[np.int64(47), np.int64(33), np.int64(17), np.int64(1), np.int64(2)]"
54,0.5042666530963776,0.23403166164346043,2.5716927551619356e-07,100,68,1.0,4,5,0.970644041466621,"[np.int64(42), np.int64(37), np.int64(16), np.int64(2), np.int64(3)]"
55,0.4914697003216098,0.23838479349239014,2.285955687097489e-07,100,64,1.0,4,5,0.9940615038591989,"[np.int64(48), np.int64(18), np.int64(26), np.int64(6), np.int64(2)]"
56,0.4787257992156643,0.24275377826397726,1.7547101915290145e-07,100,65,1.0,4,5,0.9390333504016027,"[np.int64(8), np.int64(21), np.int64(58), np.int64(12), np.int64(1)]"
57,0.4661056381904883,0.2471169510052052,1.4977178243416715e-07,100,65,1.0,4,5,0.9013672335916764,"[np.int64(61), np.int64(22), np.int64(11), np.int64(5), np.int64(1)]"
58,0.453719994944494,0.25143847038081824,1.5552610049540168e-07,100,63,1.0,4,5,0.9630150137621901,"[np.int64(61), np.int64(17), np.int64(6), np.int64(11), np.int64(5)]"
59,0.4412717294839636,0.25582560676725413,1.8014970508729603e-07,100,69,1.0,3,5,0.9789745869663985,"[np.int64(55), np.int64(8), np.int64(6), np.int64(17), np.int64(14)]"
60,0.4291031062146063,0.26016166301469146,1.2841959162365837e-07,100,64,1.0,5,5,0.9712197114933163,"[np.int64(17), np.int64(62), np.int64(10), np.int64(10), np.int64(1)]"
61,0.4169315707065931,0.26454889478149374,1.2760987549413608e-07,100,68,1.0,3,5,0.9681307017067029,"[np.int64(64), np.int64(12), np.int64(12), np.int64(11), np.int64(1)]"
62,0.4048220146934447,0.26896855922399654,1.2673432064678295e-07,100,64,1.0,4,5,0.9345287000977766,"[np.int64(59), np.int64(16), np.int64(11), np.int64(8), np.int64(6)]"
63,0.39294596750433014,0.27336079381909695,1.2736517146753962e-07,100,58,1.0,4,5,0.917933029339299,"[np.int64(10), np.int64(24), np.int64(52), np.int64(9), np.int64(5)]"
64,0.38119661214961154,0.27776745297616123,1.0459287978740753e-07,100,69,1.0,3,5,0.9215239831302036,"[np.int64(18), np.int64(18), np.int64(54), np.int64(4), np.int64(6)]"
65,0.3695631338509912,0.28219548639268777,9.037952762985195e-08,100,70,1.0,3,5,0.9387267685656117,"[np.int64(23), np.int64(18), np.int64(2), np.int64(54), np.int64(3)]"
66,0.3581578416130637,0.28660435900764375,1.0140747803220582e-07,100,65,1.0,5,5,0.889651508450338,"[np.int64(23), np.int64(19), np.int64(53), np.int64(4), np.int64(1)]"
67,0.3469304003879053,0.29101550963286366,1.0142941339594845e-07,100,63,1.0,5,5,0.9497077414886315,"[np.int64(13), np.int64(48), np.int64(30), np.int64(5), np.int64(4)]"
