generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.8967965680959518,0.04785952054852302,0.010747777354491483,100,64,1.0,4,5,0.28178688740353414,"[np.int64(17), np.int64(36), np.int64(34), np.int64(7), np.int64(6)]"
1,0.8978908598266753,0.06991270226600924,0.010059555950894515,100,67,1.0,4,5,0.37957090025734336,"[np.int64(24), np.int64(26), np.int64(30), np.int64(10), np.int64(10)]"
2,0.902986357907543,0.09399381321862489,0.008760166012350083,100,60,1.0,4,5,0.46732667267935857,"[np.int64(8), np.int64(29), np.int64(40), np.int64(15), np.int64(8)]"
3,0.89702311368344,0.09464403196191638,0.009443050299825373,100,68,1.0,4,5,0.49259082744661375,"[np.int64(9), np.int64(36), np.int64(42), np.int64(7), np.int64(6)]"
4,0.9002084807992916,0.11593557934531386,0.008108124298149572,100,67,1.0,5,5,0.5662594893250835,"[np.int64(18), np.int64(39), np.int64(17), np.int64(20), np.int64(6)]"
5,0.8942468805973196,0.13142306341461277,0.00812839374887577,100,65,1.0,4,5,0.6229505939278007,"[np.int64(41), np.int64(28), np.int64(19), np.int64(7), np.int64(5)]"
6,0.9028648793026359,0.14151906290323074,0.006493410098659551,100,67,1.0,4,5,0.704253002126127,"[np.int64(10), np.int64(17), np.int64(26), np.int64(44), np.int64(3)]"
7,0.8935104498174634,0.17383074722045455,0.0054980960772229494,100,61,1.0,4,5,0.8233341026302606,"[np.int64(23), np.int64(41), np.int64(7), np.int64(27), np.int64(2)]"
8,0.8789158545479191,0.1881474822510127,0.006223981405650983,100,62,1.0,4,5,0.8077981674403486,"[np.int64(30), np.int64(30), np.int64(13), np.int64(16), np.int64(11)]"
9,0.8757476395073478,0.1965331398119917,0.005966259530992629,100,60,2.0,4,5,0.7757554626719617,"[np.int64(26), np.int64(28), np.int64(13), np.int64(6), np.int64(27)]"
10,0.8691427173699199,0.20935004918546823,0.005699751689279676,100,70,1.0,3,5,0.7632864228757081,"[np.int64(14), np.int64(22), np.int64(44), np.int64(9), np.int64(11)]"
11,0.8480106298924341,0.23559408732406528,0.0058992902693000525,100,65,1.0,4,5,0.788666191447695,"[np.int64(24), np.int64(41), np.int64(15), np.int64(12), np.int64(8)]"
12,0.8422586232501353,0.24732013115960924,0.005429972775882752,100,68,1.0,3,5,0.9104677869618918,"[np.int64(20), np.int64(33), np.int64(13), np.int64(18), np.int64(16)]"
13,0.8399076175900041,0.2585997932225454,0.004459155935733429,100,69,1.0,4,5,0.957965312585551,"[np.int64(38), np.int64(19), np.int64(12), np.int64(15), np.int64(16)]"
14,0.8407933679643108,0.2646452118652949,0.003683303343601024,100,67,1.0,4,5,0.9307120584291572,"[np.int64(20), np.int64(29), np.int64(7), np.int64(14), np.int64(30)]"
15,0.8412235780099746,0.2721092919863935,0.002722921183112281,100,57,1.0,5,5,0.9274549340816551,"[np.int64(40), np.int64(27), np.int64(15), np.int64(16), np.int64(2)]"
16,0.8180554043392676,0.29708719472640216,0.0026948023659579107,100,64,1.0,4,5,0.9838328124255772,"[np.int64(34), np.int64(18), np.int64(13), np.int64(33), np.int64(2)]"
17,0.7947897024168623,0.32205578330871015,0.0024084873473133235,100,68,1.0,5,4,0.9999999981814562,"[np.int64(38), np.int64(28), np.int64(15), np.int64(19)]"
18,0.7656039777614823,0.353166021659279,0.0019123269927288796,100,66,1.0,4,4,0.9999999989088738,"[np.int64(15), np.int64(57), np.int64(9), np.int64(19)]"
19,0.7505583452969912,0.36915289574693416,0.001636239121048567,100,66,1.0,4,4,0.999999999515055,"[np.int64(55), np.int64(26), np.int64(15), np.int64(4)]"
20,0.7270034147740317,0.393124054464854,0.0011765293275929922,100,66,1.0,5,4,0.9999999996362914,"[np.int64(67), np.int64(5), np.int64(25), np.int64(3)]"
21,0.7009569021166914,0.4158013010159981,0.0011730153681652922,100,69,1.0,4,5,0.99,"[np.int64(20), np.int64(66), np.int64(9), np.int64(1), np.int64(4)]"
22,0.6783199376956526,0.43439182338464655,0.0013413381789392936,100,67,1.0,4,4,1.0,"[np.int64(58), np.int64(22), np.int64(15), np.int64(5)]"
23,0.6559722839702006,0.45339587282059285,0.00136277064521428,100,65,1.0,4,4,1.0,"[np.int64(23), np.int64(55), np.int64(15), np.int64(7)]"
24,0.6397769091714325,0.46810398929698216,0.0012129078792288673,100,65,1.0,4,4,1.0,"[np.int64(35), np.int64(53), np.int64(9), np.int64(3)]"
25,0.6170504335836511,0.48722797685233105,0.0012204201133432303,100,60,1.0,8,4,1.0,"[np.int64(50), np.int64(38), np.int64(9), np.int64(3)]"
26,0.5913350328377278,0.5095921291774489,0.001046978464415407,100,64,1.0,4,3,0.999928089441232,"[np.int64(55), np.int64(41), np.int64(4)]"
27,0.5697933682027196,0.5279872980190579,0.0009841112131689688,100,64,1.0,4,3,1.0,"[np.int64(45), np.int64(53), np.int64(2)]"
28,0.5525813472816942,0.5425099302169752,0.0009807680668311625,100,64,1.0,4,3,1.0,"[np.int64(45), np.int64(53), np.int64(2)]"
29,0.5362961769292087,0.556192230673055,0.0009756555056114853,100,61,1.0,6,3,1.0,"[np.int64(62), np.int64(34), np.int64(4)]"
30,0.5180425964782305,0.5719774771222605,0.000857657606795251,100,63,1.0,4,3,1.0,"[np.int64(69), np.int64(28), np.int64(3)]"
31,0.4955561018602861,0.5914504293919933,0.0007617986538892461,100,62,1.0,5,4,0.99,"[np.int64(27), np.int64(69), np.int64(1), np.int64(3)]"
32,0.4689814520170308,0.614527805611202,0.0007526534335754825,100,69,1.0,3,3,1.0,"[np.int64(29), np.int64(66), np.int64(5)]"
33,0.4407580145794393,0.6394051400475578,0.0007954241237618648,100,62,1.0,4,3,1.0,"[np.int64(63), np.int64(32), np.int64(5)]"
34,0.41923624304628276,0.6588570113831971,0.0007526752421297728,100,63,1.0,5,3,1.0,"[np.int64(64), np.int64(29), np.int64(7)]"
35,0.4078912357040748,0.6693963239287652,0.0004912990355120941,100,61,1.0,4,3,1.0,"[np.int64(77), np.int64(16), np.int64(7)]"
36,0.3916243014266448,0.6845613275739603,0.00026906281631806364,100,65,1.0,4,3,1.0,"[np.int64(80), np.int64(8), np.int64(12)]"
37,0.36364469210394945,0.7111674788729708,0.0004134937605921458,100,68,1.0,4,3,1.0,"[np.int64(18), np.int64(13), np.int64(69)]"
38,0.33760248767041756,0.7369309185436999,0.0005158894637769675,100,59,1.0,4,3,1.0,"[np.int64(22), np.int64(17), np.int64(61)]"
