generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.6000581819956797,0.034769999294376505,0.008642806173517332,100,62,1.0,4,5,0.3248569896697902,"[np.int64(8), np.int64(38), np.int64(19), np.int64(18), np.int64(17)]"
1,0.6296520077942587,0.035220862162323355,0.00785498345061475,100,65,1.0,3,5,0.3143175661166784,"[np.int64(39), np.int64(23), np.int64(7), np.int64(14), np.int64(17)]"
2,0.6708840000386732,0.06500500338652897,0.006153466865112464,100,60,1.0,3,5,0.4043641848982152,"[np.int64(14), np.int64(33), np.int64(22), np.int64(11), np.int64(20)]"
3,0.6905927472562134,0.07840975047442128,0.0051467936347900246,100,59,1.0,5,5,0.5181674713753827,"[np.int64(21), np.int64(31), np.int64(10), np.int64(24), np.int64(14)]"
4,0.7054530873958964,0.09790019112359018,0.003955372272042403,100,65,1.0,4,5,0.6380071222810424,"[np.int64(4), np.int64(19), np.int64(43), np.int64(20), np.int64(14)]"
5,0.6709059951875547,0.11342101801406303,0.004272944047430721,100,62,1.0,5,5,0.660259469528003,"[np.int64(21), np.int64(30), np.int64(24), np.int64(18), np.int64(7)]"
6,0.7081983938893259,0.12127228651715304,0.0028579923354133153,100,66,1.0,5,5,0.8760801546957525,"[np.int64(36), np.int64(15), np.int64(19), np.int64(18), np.int64(12)]"
7,0.6672124706094875,0.1412053872682417,0.0028213702988238833,100,59,2.0,4,5,0.8542295157249924,"[np.int64(15), np.int64(37), np.int64(24), np.int64(9), np.int64(15)]"
8,0.6431812428934885,0.15737987901322317,0.002386183667107952,100,63,1.0,4,5,0.9573971476505561,"[np.int64(49), np.int64(15), np.int64(6), np.int64(13), np.int64(17)]"
9,0.6106428117431559,0.1745121498952082,0.0019762821458093214,100,58,2.0,5,5,0.9526278531021429,"[np.int64(5), np.int64(56), np.int64(22), np.int64(7), np.int64(10)]"
10,0.5576446832280549,0.19044966616161224,0.0021462400042743567,100,65,1.0,4,5,0.9900273516284005,"[np.int64(48), np.int64(19), np.int64(17), np.int64(12), np.int64(4)]"
11,0.505837063944994,0.21047769830783017,0.002092789871028141,100,64,1.0,4,5,0.9889701031346756,"[np.int64(52), np.int64(18), np.int64(11), np.int64(13), np.int64(6)]"
12,0.4553192451142925,0.2296254414322799,0.002073141682065945,100,60,1.0,3,5,0.9825236829079695,"[np.int64(52), np.int64(24), np.int64(10), np.int64(8), np.int64(6)]"
13,0.40299983979308945,0.2526923088966804,0.0017946824777828837,100,62,1.0,4,5,0.985330088107265,"[np.int64(63), np.int64(17), np.int64(7), np.int64(9), np.int64(4)]"
14,0.3504727084731048,0.27256459311619485,0.0019339074497987472,100,63,1.0,4,5,0.9883461638135351,"[np.int64(7), np.int64(58), np.int64(20), np.int64(13), np.int64(2)]"
15,0.30077675936837317,0.2953404943251204,0.001797679055981718,100,59,1.0,5,5,0.9745047649068352,"[np.int64(62), np.int64(22), np.int64(6), np.int64(8), np.int64(2)]"
16,0.25934025476284,0.315754234430581,0.0016855509328522484,100,64,1.0,5,4,0.9576222764925231,"[np.int64(28), np.int64(63), np.int64(3), np.int64(6)]"
17,0.21704852902874802,0.337326338831424,0.0017268348673087901,100,61,1.0,4,5,0.9602603290599798,"[np.int64(60), np.int64(24), np.int64(12), np.int64(1), np.int64(3)]"
18,0.2206964109023864,0.3474194352744238,0.00011099109611857001,100,60,1.0,4,2,1.0,"[np.int64(62), np.int64(38)]"
19,0.20927306272995325,0.35373499219863297,1.6081221219339025e-07,100,62,1.0,6,2,0.99,"[np.int64(99), np.int64(1)]"
20,0.20128708447438323,0.3581087107546039,6.360383641338846e-33,100,69,1.0,4,1,,[100]
