generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.6622735938037628,0.013631424370746105,0.006933899925998271,100,60,1.5,4,5,0.2708034168141135,"[np.int64(21), np.int64(29), np.int64(15), np.int64(22), np.int64(13)]"
1,0.6556458065494057,0.056805130699595405,0.006526152266476323,100,64,1.0,4,5,0.3181245616952525,"[np.int64(15), np.int64(28), np.int64(40), np.int64(10), np.int64(7)]"
2,0.6454990723792394,0.07436562731917958,0.006534615025533585,100,62,1.0,4,5,0.4600817316617532,"[np.int64(6), np.int64(17), np.int64(48), np.int64(18), np.int64(11)]"
3,0.6591207887975973,0.08986543100985427,0.005659352320648419,100,64,1.0,4,5,0.5049048721926453,"[np.int64(20), np.int64(40), np.int64(17), np.int64(17), np.int64(6)]"
4,0.6944593433289847,0.07517104781889446,0.0051536115174502205,100,67,1.0,4,5,0.5934136824677207,"[np.int64(39), np.int64(16), np.int64(13), np.int64(24), np.int64(8)]"
5,0.7194677807167613,0.08963934285638742,0.004006269163011194,100,70,1.0,4,5,0.6439058694056015,"[np.int64(45), np.int64(11), np.int64(23), np.int64(10), np.int64(11)]"
6,0.7155485090291722,0.09705253502828275,0.00384053631566266,100,63,1.0,4,5,0.7441656789674519,"[np.int64(15), np.int64(47), np.int64(16), np.int64(7), np.int64(15)]"
7,0.7286471934530444,0.1065598222350492,0.003006774737410651,100,66,1.0,4,5,0.9043350018491536,"[np.int64(56), np.int64(15), np.int64(11), np.int64(11), np.int64(7)]"
8,0.7046233513200244,0.11667890052062634,0.0031509527137998003,100,70,1.0,4,5,0.9083158629596655,"[np.int64(20), np.int64(7), np.int64(6), np.int64(14), np.int64(53)]"
9,0.666850402760126,0.13297937791612408,0.00324599178305243,100,64,1.0,5,5,0.9130115623791649,"[np.int64(39), np.int64(27), np.int64(18), np.int64(12), np.int64(4)]"
10,0.6507532879338855,0.14237449861630605,0.0032009588662501253,100,64,1.0,4,5,0.9507679770502538,"[np.int64(33), np.int64(26), np.int64(31), np.int64(4), np.int64(6)]"
11,0.6317273248585648,0.15271037232704657,0.003062649757851263,100,57,2.0,5,5,0.9547079511913208,"[np.int64(4), np.int64(33), np.int64(34), np.int64(28), np.int64(1)]"
12,0.617402382384016,0.16106662023655227,0.0029572995898316462,100,65,1.0,4,5,0.9838710451987039,"[np.int64(21), np.int64(44), np.int64(31), np.int64(1), np.int64(3)]"
13,0.6033001501399697,0.17258933217218517,0.002588918112896707,100,61,1.0,5,4,0.9999999888072449,"[np.int64(24), np.int64(54), np.int64(19), np.int64(3)]"
14,0.5716089274602659,0.18865166132570838,0.0023185358671220326,100,64,1.0,4,4,0.9999999877708788,"[np.int64(59), np.int64(8), np.int64(25), np.int64(8)]"
15,0.5481377709188868,0.20473463325656704,0.0016757753316400804,100,63,1.0,5,3,0.993119225727693,"[np.int64(68), np.int64(27), np.int64(5)]"
16,0.5141604072270446,0.2205969067667264,0.00132688968988815,100,61,1.0,3,4,0.9999998972385091,"[np.int64(23), np.int64(71), np.int64(2), np.int64(4)]"
17,0.4807385592354258,0.2361427273562771,0.0008710483606019642,100,65,1.0,4,3,0.9999998827650596,"[np.int64(81), np.int64(16), np.int64(3)]"
18,0.44962292394820447,0.2509888155842089,0.00031366129507072807,100,62,1.0,4,3,0.9999998711863002,"[np.int64(89), np.int64(5), np.int64(6)]"
19,0.40479526671358973,0.2685649949451105,7.959222077128102e-05,100,67,1.0,3,3,0.9899998769756799,"[np.int64(85), np.int64(1), np.int64(14)]"
20,0.3532829107466701,0.2884312223526649,1.6893371344166174e-05,100,64,1.0,4,2,0.9999998769756799,"[np.int64(85), np.int64(15)]"
21,0.30366203280960613,0.30870769547346966,1.9556561650187645e-05,100,68,1.0,3,2,0.9999998813177146,"[np.int64(82), np.int64(18)]"
22,0.25526083750273915,0.33047189281169154,1.2971459251716639e-05,100,69,1.0,4,2,0.9999998711863002,"[np.int64(89), np.int64(11)]"
23,0.21192623610743064,0.35229460223265735,6.293608932140357e-06,100,63,1.0,5,2,0.9999998625022303,"[np.int64(95), np.int64(5)]"
