generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.9113156296994582,0.046654515954756406,0.009098888756982487,100,54,2.0,5,4,0.2759640338581893,"[np.int64(22), np.int64(36), np.int64(27), np.int64(15)]"
1,0.9289302741098362,0.05419419107110671,0.006893428382103174,100,67,1.0,5,5,0.39133781246413046,"[np.int64(40), np.int64(18), np.int64(17), np.int64(16), np.int64(9)]"
2,0.9342641789334636,0.04246595432970075,0.006519989993484807,100,63,1.0,4,5,0.3911337792081484,"[np.int64(14), np.int64(20), np.int64(32), np.int64(18), np.int64(16)]"
3,0.9395827021543611,0.02668961394682309,0.006140509917811628,100,61,1.0,4,5,0.5128286670541612,"[np.int64(13), np.int64(27), np.int64(22), np.int64(16), np.int64(22)]"
4,0.9418977642236844,0.021501387748998218,0.005952865635894621,100,62,1.0,5,5,0.5413048431581806,"[np.int64(27), np.int64(16), np.int64(25), np.int64(28), np.int64(4)]"
5,0.9394549930011233,0.0243151636566731,0.006192360530265115,100,60,1.0,4,5,0.5875326147845299,"[np.int64(17), np.int64(25), np.int64(30), np.int64(6), np.int64(22)]"
6,0.9410892758530426,0.031366742089827995,0.0059332515987637596,100,71,1.0,3,5,0.6262123890342134,"[np.int64(21), np.int64(29), np.int64(22), np.int64(11), np.int64(17)]"
7,0.9393946999941072,0.031115295173971647,0.006118470670397644,100,65,1.0,4,5,0.6562580987111789,"[np.int64(19), np.int64(29), np.int64(24), np.int64(22), np.int64(6)]"
8,0.9368710284307178,0.012534865689976176,0.0065479757357495925,100,62,1.0,4,5,0.6619463043875681,"[np.int64(6), np.int64(34), np.int64(25), np.int64(11), np.int64(24)]"
9,0.9390581100678144,0.020344031872598575,0.00628666896879383,100,61,1.0,4,5,0.6858770707759951,"[np.int64(26), np.int64(32), np.int64(24), np.int64(10), np.int64(8)]"
10,0.9345932964209217,0.03672225973513447,0.006608759466075145,100,63,1.0,3,5,0.7333094369298595,"[np.int64(20), np.int64(24), np.int64(30), np.int64(16), np.int64(10)]"
11,0.9364592947569812,0.056286926866801326,0.006020418118365462,100,63,1.0,4,5,0.7442161914182703,"[np.int64(21), np.int64(20), np.int64(30), np.int64(11), np.int64(18)]"
12,0.9295113070317115,0.07867342207257352,0.006166854439696251,100,68,1.0,4,5,0.732684900472441,"[np.int64(25), np.int64(19), np.int64(33), np.int64(12), np.int64(11)]"
13,0.9327674761727759,0.09391413909414952,0.005307287610367127,100,68,1.0,4,5,0.7020272326636692,"[np.int64(52), np.int64(10), np.int64(17), np.int64(11), np.int64(10)]"
14,0.9293982019576859,0.09895882226939393,0.0054789791802559665,100,63,1.0,4,5,0.6884139616540006,"[np.int64(16), np.int64(47), np.int64(10), np.int64(15), np.int64(12)]"
15,0.9145865263580574,0.11864873155421615,0.006256559239704393,100,65,1.0,4,5,0.7234503330692781,"[np.int64(17), np.int64(13), np.int64(45), np.int64(14), np.int64(11)]"
16,0.9151162797556435,0.14104377563125634,0.005018629899457875,100,60,1.0,4,5,0.7820544830655932,"[np.int64(20), np.int64(19), np.int64(44), np.int64(8), np.int64(9)]"
17,0.9008008111455945,0.1681105291489663,0.0049433240607877635,100,61,1.0,6,5,0.9024677493566742,"[np.int64(41), np.int64(11), np.int64(15), np.int64(15), np.int64(18)]"
18,0.8932142678167954,0.18502214568219333,0.004591700071615691,100,62,1.0,4,5,0.9070598512828743,"[np.int64(21), np.int64(37), np.int64(6), np.int64(17), np.int64(19)]"
19,0.8943469996786579,0.19026485521246908,0.0040591383013467335,100,59,1.0,5,5,0.8491535413615848,"[np.int64(44), np.int64(25), np.int64(18), np.int64(4), np.int64(9)]"
20,0.8780124979532503,0.21050517467820054,0.004288101244900514,100,63,1.0,6,5,0.8725934435825539,"[np.int64(30), np.int64(35), np.int64(18), np.int64(15), np.int64(2)]"
21,0.8683820407478273,0.22287705348398992,0.004324087913760173,100,64,1.0,4,5,0.9553498418344808,"[np.int64(17), np.int64(24), np.int64(22), np.int64(31), np.int64(6)]"
22,0.8573884632407885,0.23329496886486292,0.004669882781126551,100,62,1.0,5,5,0.9822208511881527,"[np.int64(34), np.int64(21), np.int64(27), np.int64(14), np.int64(4)]"
23,0.8379104947258884,0.2576995732966421,0.004592262718007818,100,62,1.0,4,5,0.9611092808544697,"[np.int64(26), np.int64(36), np.int64(23), np.int64(14), np.int64(1)]"
24,0.8258745983305651,0.2708164052400508,0.0046677104687190074,100,58,2.0,4,5,0.9710815489720322,"[np.int64(11), np.int64(6), np.int64(39), np.int64(23), np.int64(21)]"
25,0.8300670465401633,0.2687429017172671,0.004409998871806103,100,67,1.0,3,5,0.9748679835289655,"[np.int64(29), np.int64(33), np.int64(16), np.int64(14), np.int64(8)]"
26,0.8196225834226992,0.2782845121229056,0.004686589797198577,100,66,1.0,3,5,0.9344020682586724,"[np.int64(40), np.int64(28), np.int64(17), np.int64(12), np.int64(3)]"
27,0.7884502019381179,0.31089138107420117,0.004739420006312797,100,60,1.0,5,5,0.9468499996729876,"[np.int64(23), np.int64(13), np.int64(32), np.int64(25), np.int64(7)]"
28,0.79151410883007,0.3108411246545168,0.004395304636437709,100,65,1.0,4,5,0.9818364249865033,"[np.int64(26), np.int64(22), np.int64(24), np.int64(20), np.int64(8)]"
29,0.7852788249760999,0.31464818137842687,0.0047146807186782295,100,66,1.0,4,5,0.9733118465878803,"[np.int64(21), np.int64(31), np.int64(24), np.int64(18), np.int64(6)]"
