generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.6351118285152654,0.009679511780101145,0.00805922765752626,100,64,1.0,4,4,0.2661514765763319,"[np.int64(19), np.int64(40), np.int64(24), np.int64(17)]"
1,0.7275810169358904,0.024229839202171307,0.005489466439006857,100,64,1.0,4,4,0.3990946608640926,"[np.int64(14), np.int64(38), np.int64(20), np.int64(28)]"
2,0.7476833784598454,0.02908038830037909,0.004995856858442416,100,62,1.0,4,5,0.4694214454349318,"[np.int64(24), np.int64(27), np.int64(7), np.int64(14), np.int64(28)]"
3,0.7983174491528284,0.03676048984756553,0.003582649972679966,100,62,1.0,4,5,0.6640076075447532,"[np.int64(30), np.int64(29), np.int64(28), np.int64(4), np.int64(9)]"
4,0.7966190832978007,0.034302427417937514,0.0035686592263051457,100,64,1.0,4,5,0.6546041757247848,"[np.int64(23), np.int64(23), np.int64(23), np.int64(14), np.int64(17)]"
5,0.8149226985227003,0.04840448790864368,0.002900223957293041,100,61,1.0,5,5,0.736798090294314,"[np.int64(30), np.int64(10), np.int64(31), np.int64(19), np.int64(10)]"
6,0.8169281529781713,0.05353151707267937,0.00277048936830961,100,67,1.0,3,5,0.7493976738552596,"[np.int64(27), np.int64(15), np.int64(34), np.int64(16), np.int64(8)]"
7,0.8208490788454079,0.056715848036377074,0.002635933683568945,100,63,1.0,3,5,0.7568802535269533,"[np.int64(30), np.int64(10), np.int64(34), np.int64(11), np.int64(15)]"
8,0.833273446111394,0.05791161327843057,0.002369389201000274,100,61,1.0,4,5,0.7948036467927251,"[np.int64(23), np.int64(30), np.int64(30), np.int64(10), np.int64(7)]"
9,0.8427394021161057,0.058600454374573646,0.0021715941082753897,100,68,1.0,3,5,0.8628975686881817,"[np.int64(27), np.int64(9), np.int64(33), np.int64(8), np.int64(23)]"
10,0.8679185746067215,0.060256081250415434,0.0016484533379173684,100,58,1.5,4,5,0.8726394526758955,"[np.int64(31), np.int64(38), np.int64(24), np.int64(1), np.int64(6)]"
11,0.8692774368621863,0.061886801632073565,0.0015772434485200662,100,63,1.0,4,5,0.9389116164731347,"[np.int64(41), np.int64(22), np.int64(29), np.int64(7), np.int64(1)]"
12,0.8761272186242951,0.06421458205665419,0.0013551556310745744,100,63,1.0,5,5,1.0,"[np.int64(34), np.int64(35), np.int64(21), np.int64(8), np.int64(2)]"
13,0.8644355207276958,0.07103229816642939,0.0014100889733015512,100,62,1.0,4,5,1.0,"[np.int64(25), np.int64(26), np.int64(10), np.int64(37), np.int64(2)]"
14,0.8798974749084181,0.060647972337668096,0.001364342040180035,100,61,1.0,4,4,1.0,"[np.int64(38), np.int64(26), np.int64(32), np.int64(4)]"
15,0.8917608043772421,0.06174948134992165,0.0011166091470608728,100,65,1.0,3,4,1.0,"[np.int64(49), np.int64(23), np.int64(26), np.int64(2)]"
16,0.8904592870681305,0.060890529070635566,0.001159390757949074,100,63,1.0,6,4,0.99,"[np.int64(46), np.int64(25), np.int64(28), np.int64(1)]"
17,0.8826229879499273,0.061297789125114285,0.0012921691254307952,100,65,1.0,4,3,1.0,"[np.int64(32), np.int64(31), np.int64(37)]"
18,0.8912129622951099,0.05818092406890162,0.0012060881450568384,100,62,1.0,4,3,1.0,"[np.int64(34), np.int64(41), np.int64(25)]"
19,0.8857057767540639,0.05833464833645502,0.0013037519342254979,100,62,1.0,4,3,1.0,"[np.int64(28), np.int64(38), np.int64(34)]"
20,0.8998029366402923,0.056127208978349157,0.001092478627022149,100,63,1.0,4,3,1.0,"[np.int64(45), np.int64(36), np.int64(19)]"
21,0.9048252428339565,0.0561376120977369,0.0009993852630110049,100,64,1.0,4,3,1.0,"[np.int64(50), np.int64(34), np.int64(16)]"
22,0.9027122127245836,0.059922431625458045,0.0009540742207994363,100,60,2.0,4,3,1.0,"[np.int64(57), np.int64(19), np.int64(24)]"
23,0.9128146626851936,0.058187681994776044,0.0008063338894276351,100,64,1.0,5,3,1.0,"[np.int64(62), np.int64(26), np.int64(12)]"
24,0.9113600246430482,0.05638898160999288,0.0008727104879007632,100,68,1.0,4,3,1.0,"[np.int64(12), np.int64(56), np.int64(32)]"
25,0.9240025464871308,0.05685371097234575,0.000625536998757226,100,64,1.0,5,3,1.0,"[np.int64(61), np.int64(36), np.int64(3)]"
26,0.9238307240426635,0.05845441978671262,0.0006012637279846987,100,63,1.0,5,4,0.98,"[np.int64(35), np.int64(63), np.int64(1), np.int64(1)]"
27,0.925815299349531,0.057190319035768294,0.0005825093393730457,100,60,1.0,4,3,0.99,"[np.int64(58), np.int64(41), np.int64(1)]"
28,0.9250301427551763,0.05696234554578275,0.0006032925462661604,100,67,1.0,4,3,1.0,"[np.int64(38), np.int64(60), np.int64(2)]"
29,0.9270274977179856,0.05743695992654118,0.0005558893339595895,100,63,1.0,5,3,0.99,"[np.int64(36), np.int64(63), np.int64(1)]"
30,0.9312068097440133,0.059921979083270724,0.000423279219391869,100,69,1.0,5,2,1.0,"[np.int64(25), np.int64(75)]"
31,0.9321765684387774,0.061242059120541766,0.00037451745331792605,100,63,1.0,4,2,1.0,"[np.int64(79), np.int64(21)]"
32,0.9332869944434776,0.06319604446589296,0.0003066686031348785,100,64,1.0,4,2,0.9913588471379802,"[np.int64(84), np.int64(16)]"
33,0.93290388745985,0.06240395109815466,0.0003332054015052797,100,60,1.0,4,2,1.0,"[np.int64(18), np.int64(82)]"
34,0.9331463271335408,0.06282241526806631,0.00031853172189969463,100,65,1.0,4,2,1.0,"[np.int64(83), np.int64(17)]"
35,0.9341160858283049,0.06464396137014077,0.0002553220251371753,100,58,1.0,6,2,1.0,"[np.int64(87), np.int64(13)]"
36,0.9352505165376955,0.06634549274584604,0.0001911862819565429,100,64,1.0,4,3,0.99,"[np.int64(90), np.int64(9), np.int64(1)]"
37,0.9342029901838678,0.0635461938630726,0.00028208637366583316,100,67,1.0,4,3,1.0,"[np.int64(84), np.int64(14), np.int64(2)]"
38,0.934212126880367,0.061806542104765994,0.00032572658688104835,100,66,1.0,4,3,1.0,"[np.int64(16), np.int64(79), np.int64(5)]"
39,0.9365587559582125,0.06574119414837568,0.00018483053411671505,100,65,1.0,4,3,1.0,"[np.int64(87), np.int64(7), np.int64(6)]"
40,0.9361516442698946,0.06554160154667205,0.00019705096868946034,100,66,1.0,4,3,1.0,"[np.int64(87), np.int64(8), np.int64(5)]"
41,0.9368789632909673,0.06716636015887825,0.0001413478976063178,100,66,1.0,4,3,1.0,"[np.int64(90), np.int64(5), np.int64(5)]"
42,0.9377023233641024,0.06551217877355747,0.00017130932393644377,100,65,1.0,4,3,1.0,"[np.int64(85), np.int64(10), np.int64(5)]"
43,0.9388458907699924,0.06532193652574468,0.00015675434091402552,100,62,1.0,4,3,1.0,"[np.int64(83), np.int64(14), np.int64(3)]"
44,0.9399116905168183,0.06434319102494535,0.00016400959530250912,100,65,1.0,4,3,1.0,"[np.int64(79), np.int64(19), np.int64(2)]"
45,0.9404057065606993,0.0634911344940362,0.0001774339411671161,100,62,1.0,5,3,1.0,"[np.int64(76), np.int64(22), np.int64(2)]"
46,0.9396692508431275,0.06382913119591031,0.00018138037382717004,100,65,1.0,5,3,1.0,"[np.int64(78), np.int64(19), np.int64(3)]"
47,0.9404057065606993,0.0634911344940362,0.00017743394116711612,100,64,1.0,5,3,1.0,"[np.int64(76), np.int64(22), np.int64(2)]"
48,0.9388376880976316,0.06343621415944571,0.00020563211011153876,100,67,1.0,4,4,0.99,"[np.int64(16), np.int64(78), np.int64(5), np.int64(1)]"
49,0.9385074100442391,0.0680882864657882,8.84896557456828e-05,100,69,1.0,4,3,0.99,"[np.int64(9), np.int64(90), np.int64(1)]"
