generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.6716801780312232,0.03168566433287124,0.0069109279318907675,100,63,1.0,5,5,0.28126068235547586,"[np.int64(20), np.int64(33), np.int64(6), np.int64(19), np.int64(22)]"
1,0.7142975853172423,0.0397362897876181,0.005626128232323025,100,61,1.0,3,5,0.37770701091462483,"[np.int64(15), np.int64(23), np.int64(29), np.int64(25), np.int64(8)]"
2,0.7267747425206097,0.04423628472043298,0.0052213953616953,100,63,1.0,5,2,0.3920593073650487,"[np.int64(84), np.int64(16)]"
3,0.7627160902905123,0.047458573783136435,0.004141558276015341,100,65,1.0,4,5,0.48642298164394576,"[np.int64(28), np.int64(9), np.int64(21), np.int64(14), np.int64(28)]"
4,0.774354589558053,0.05885009796094256,0.003617148340485183,100,63,1.0,5,3,0.5243966411532477,"[np.int64(33), np.int64(63), np.int64(4)]"
5,0.7840330512140206,0.08664877535627878,0.0025083672733608193,100,64,1.0,4,5,0.6833256316058816,"[np.int64(18), np.int64(18), np.int64(37), np.int64(22), np.int64(5)]"
6,0.8174615003459804,0.06918796160899408,0.0024284212422880065,100,61,1.0,5,5,0.6941987774571183,"[np.int64(24), np.int64(26), np.int64(22), np.int64(4), np.int64(24)]"
7,0.8219533350371881,0.06803057044543606,0.002372804888345224,100,63,1.0,5,5,0.7443511789993039,"[np.int64(14), np.int64(27), np.int64(27), np.int64(21), np.int64(11)]"
8,0.8302581742576451,0.06427196010731488,0.002303117701899594,100,64,1.0,4,5,0.7504232093436956,"[np.int64(29), np.int64(31), np.int64(16), np.int64(19), np.int64(5)]"
9,0.8245839355538211,0.07634545286838565,0.002119011272859095,100,62,1.0,5,5,0.7815626406703668,"[np.int64(37), np.int64(26), np.int64(7), np.int64(11), np.int64(19)]"
10,0.8317404480035323,0.07849567745778575,0.0019277115161342932,100,64,1.0,4,5,0.8368950482733262,"[np.int64(18), np.int64(10), np.int64(49), np.int64(14), np.int64(9)]"
