generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.9773870238717,0.02991299236060346,0.008999073562566582,100,61,1.0,4,5,0.2836173083595816,"[np.int64(15), np.int64(24), np.int64(13), np.int64(28), np.int64(20)]"
1,0.9758825124078045,0.04254590943828294,0.009441016258768507,100,60,1.0,5,5,0.36553099095004143,"[np.int64(17), np.int64(16), np.int64(38), np.int64(21), np.int64(8)]"
2,0.9746491315654623,0.06466092814595101,0.009474460590313868,100,61,1.0,5,5,0.44754270401151286,"[np.int64(14), np.int64(27), np.int64(27), np.int64(22), np.int64(10)]"
3,0.9744251060976065,0.07963081542623993,0.00912848908024911,100,66,1.0,5,5,0.5120670198135917,"[np.int64(29), np.int64(17), np.int64(22), np.int64(28), np.int64(4)]"
4,0.9774024016615164,0.09825104212436812,0.007241369105693429,100,55,2.0,5,5,0.5486136352068216,"[np.int64(28), np.int64(21), np.int64(39), np.int64(8), np.int64(4)]"
5,0.9733972979137807,0.0977598456332271,0.008911170997810327,100,63,1.0,4,5,0.5497495710652871,"[np.int64(5), np.int64(44), np.int64(10), np.int64(18), np.int64(23)]"
6,0.9730586844821191,0.10752284941562334,0.008645787959882108,100,65,1.0,4,5,0.5817708224880637,"[np.int64(40), np.int64(16), np.int64(8), np.int64(28), np.int64(8)]"
7,0.9734964934727934,0.1084401086343104,0.008432803071486158,100,61,1.0,4,5,0.5769731228252656,"[np.int64(20), np.int64(31), np.int64(8), np.int64(11), np.int64(30)]"
8,0.9757650421666584,0.09011944199735662,0.008238495877710186,100,62,1.0,4,5,0.6382386166129329,"[np.int64(25), np.int64(13), np.int64(28), np.int64(21), np.int64(13)]"
9,0.9770774212677814,0.0960265660794227,0.007467781970421852,100,62,1.0,5,5,0.6509340352546935,"[np.int64(31), np.int64(26), np.int64(14), np.int64(8), np.int64(21)]"
10,0.9782916546560323,0.09426569407577211,0.007032995937304351,100,65,1.0,3,5,0.6373708516612338,"[np.int64(12), np.int64(32), np.int64(21), np.int64(31), np.int64(4)]"
