generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.9734073691168922,0.039348061846945115,0.01052729889575182,100,59,1.0,4,5,0.2899095444342079,"[np.int64(23), np.int64(19), np.int64(30), np.int64(9), np.int64(19)]"
1,0.9765054172796035,0.041024512719109736,0.009224145595689686,100,65,1.0,4,5,0.34420174703988043,"[np.int64(18), np.int64(34), np.int64(22), np.int64(10), np.int64(16)]"
2,0.9790658708697377,0.03691141968747924,0.008237179811109496,100,61,1.0,5,4,0.4303818693672806,"[np.int64(38), np.int64(19), np.int64(33), np.int64(10)]"
3,0.9827431178967838,0.04086752755945179,0.006672887127657384,100,56,2.0,5,5,0.5223396661804047,"[np.int64(6), np.int64(14), np.int64(28), np.int64(46), np.int64(6)]"
4,0.9867963337437555,0.0506460490705116,0.004824593716036999,100,64,1.0,3,5,0.576243137003683,"[np.int64(34), np.int64(30), np.int64(8), np.int64(26), np.int64(2)]"
5,0.986730285315779,0.05153609904648583,0.004834539073913507,100,60,2.0,4,5,0.6516729241089041,"[np.int64(34), np.int64(6), np.int64(21), np.int64(20), np.int64(19)]"
6,0.9854920431549202,0.05626256696541728,0.005244581559219406,100,61,1.0,5,5,0.6606051530562705,"[np.int64(16), np.int64(42), np.int64(34), np.int64(5), np.int64(3)]"
7,0.9879833150785788,0.0648754626511681,0.004012041141660229,100,60,1.0,4,5,0.8058069285265504,"[np.int64(40), np.int64(26), np.int64(18), np.int64(14), np.int64(2)]"
8,0.9866113089318338,0.06969009896110534,0.004446147193111982,100,65,1.0,4,5,0.7697013144685673,"[np.int64(35), np.int64(4), np.int64(35), np.int64(10), np.int64(16)]"
9,0.9862684588349802,0.08346630947294571,0.004152154642577808,100,62,1.0,4,5,0.8072121180674264,"[np.int64(48), np.int64(23), np.int64(13), np.int64(13), np.int64(3)]"
10,0.9855344980789331,0.0840224892285481,0.004430324555997264,100,67,1.0,4,5,0.8421603204066248,"[np.int64(13), np.int64(51), np.int64(16), np.int64(17), np.int64(3)]"
11,0.9855397885252026,0.08007026709706073,0.00454954145442102,100,62,1.0,3,5,0.8621059460544143,"[np.int64(51), np.int64(21), np.int64(14), np.int64(13), np.int64(1)]"
12,0.9850058415588352,0.07188114343166267,0.005014976248482305,100,61,2.0,4,5,0.947508289805568,"[np.int64(28), np.int64(48), np.int64(10), np.int64(11), np.int64(3)]"
13,0.9854407097861781,0.07329841342550349,0.004797012925347917,100,67,1.0,4,5,0.9726409541105749,"[np.int64(7), np.int64(51), np.int64(24), np.int64(8), np.int64(10)]"
14,0.9858463807627884,0.07016804590844511,0.0047224538912551735,100,65,1.0,3,5,1.0,"[np.int64(48), np.int64(23), np.int64(13), np.int64(7), np.int64(9)]"
15,0.9870855966933639,0.07265351140255083,0.004148906497651912,100,63,1.0,4,5,1.0,"[np.int64(44), np.int64(15), np.int64(16), np.int64(19), np.int64(6)]"
16,0.9866564886004192,0.07498989610523711,0.004253654578259617,100,70,1.0,3,5,1.0,"[np.int64(22), np.int64(47), np.int64(17), np.int64(6), np.int64(8)]"
17,0.9861162745875651,0.07944012899948187,0.004334999472264624,100,64,1.0,5,5,1.0,"[np.int64(4), np.int64(52), np.int64(18), np.int64(7), np.int64(19)]"
18,0.985725287384902,0.089774240052621,0.004143018867049196,100,59,1.0,4,5,1.0,"[np.int64(17), np.int64(61), np.int64(16), np.int64(2), np.int64(4)]"
19,0.9846234050476279,0.08107655272756874,0.004888124661385165,100,55,2.0,6,4,1.0,"[np.int64(59), np.int64(24), np.int64(15), np.int64(2)]"
