generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.976256080426094,0.027062638786760036,0.009526980508329301,100,67,1.0,5,5,0.2960771901698686,"[np.int64(10), np.int64(11), np.int64(36), np.int64(22), np.int64(21)]"
1,0.9786114476741657,0.03896037260641004,0.008401319632717421,100,60,1.0,5,5,0.3659680470519989,"[np.int64(29), np.int64(16), np.int64(20), np.int64(11), np.int64(24)]"
2,0.9787569473086557,0.05030506347642092,0.008144274839103575,100,65,1.0,4,5,0.4610046480707627,"[np.int64(29), np.int64(23), np.int64(15), np.int64(27), np.int64(6)]"
3,0.9742768147365591,0.08164324498843799,0.009176813906942001,100,63,1.0,4,5,0.47074693039171217,"[np.int64(17), np.int64(26), np.int64(7), np.int64(31), np.int64(19)]"
4,0.971793380741785,0.08889704202257127,0.009952111427246052,100,61,1.0,5,5,0.5774058926459604,"[np.int64(16), np.int64(27), np.int64(29), np.int64(16), np.int64(12)]"
5,0.9700354533434283,0.0955964573812303,0.0104214463634553,100,64,1.0,3,5,0.7636816594970989,"[np.int64(6), np.int64(22), np.int64(27), np.int64(18), np.int64(27)]"
6,0.9646714103229094,0.11813387300407287,0.011706602919582195,100,56,1.0,5,5,0.7730153194828993,"[np.int64(20), np.int64(20), np.int64(25), np.int64(15), np.int64(20)]"
7,0.9664176515804815,0.11007870732975339,0.011316200774419591,100,66,1.0,4,5,0.8285669675791734,"[np.int64(23), np.int64(26), np.int64(22), np.int64(8), np.int64(21)]"
8,0.9699066367525165,0.10952656547914236,0.009884667124271463,100,66,1.0,4,5,0.8789348883708815,"[np.int64(25), np.int64(31), np.int64(17), np.int64(9), np.int64(18)]"
9,0.9695568440621323,0.11292975010549058,0.009863463987349361,100,67,1.0,4,5,0.9042575997529364,"[np.int64(25), np.int64(14), np.int64(23), np.int64(22), np.int64(16)]"
10,0.9619815423001983,0.1430804965866854,0.011488354016334447,100,63,1.0,4,5,0.8899075120572061,"[np.int64(24), np.int64(23), np.int64(31), np.int64(7), np.int64(15)]"
11,0.9579281151897869,0.16803869482007158,0.011632957468322987,100,64,1.0,5,5,0.9426383279865486,"[np.int64(21), np.int64(22), np.int64(25), np.int64(17), np.int64(15)]"
12,0.9569015776313293,0.1823720180134087,0.011059770883590229,100,63,1.0,4,5,0.977279095067097,"[np.int64(29), np.int64(20), np.int64(18), np.int64(17), np.int64(16)]"
13,0.9547191481540871,0.19355698858971146,0.011128782745036547,100,67,1.0,4,5,0.9989941114991302,"[np.int64(15), np.int64(25), np.int64(14), np.int64(31), np.int64(15)]"
14,0.9526550170182324,0.20739820777755075,0.01090243978092841,100,67,1.0,3,5,0.9991351576998707,"[np.int64(19), np.int64(17), np.int64(11), np.int64(31), np.int64(22)]"
15,0.9536509828041102,0.20578169104554822,0.01060613505660177,100,66,1.0,4,5,0.9989700768309671,"[np.int64(30), np.int64(12), np.int64(25), np.int64(24), np.int64(9)]"
16,0.9492679419109862,0.22102904545813618,0.011153303876970876,100,62,2.0,4,5,0.9990638518646858,"[np.int64(27), np.int64(30), np.int64(11), np.int64(14), np.int64(18)]"
17,0.9494931284724117,0.22696895207755893,0.010506275937578522,100,64,1.0,3,5,0.9992787399001688,"[np.int64(31), np.int64(31), np.int64(19), np.int64(10), np.int64(9)]"
18,0.9466184246461299,0.2440501393393006,0.010082483716503958,100,62,1.0,6,5,0.9991779886511065,"[np.int64(43), np.int64(32), np.int64(7), np.int64(13), np.int64(5)]"
19,0.9429678513055572,0.25222282074763214,0.010817704257748818,100,64,1.0,4,5,0.9994257867331885,"[np.int64(14), np.int64(40), np.int64(33), np.int64(7), np.int64(6)]"
