generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.6514483624880526,0.02399398946731123,0.00719797775067107,100,66,1.0,5,5,0.29111156206506883,"[np.int64(14), np.int64(23), np.int64(28), np.int64(24), np.int64(11)]"
1,0.6714302463873177,0.04702456378862079,0.006365717190056709,100,66,1.0,4,5,0.3503112449763765,"[np.int64(21), np.int64(19), np.int64(14), np.int64(25), np.int64(21)]"
2,0.6688914807016804,0.05568823443757531,0.006153151042258688,100,64,1.0,4,5,0.4314596365594275,"[np.int64(12), np.int64(37), np.int64(16), np.int64(18), np.int64(17)]"
3,0.718420049504306,0.042269839883024456,0.005320617250693511,100,65,1.0,4,4,0.48025494820080455,"[np.int64(13), np.int64(39), np.int64(36), np.int64(12)]"
4,0.7276130182074019,0.0438467089843687,0.005275019495283544,100,65,1.0,4,5,0.6662141928829577,"[np.int64(36), np.int64(11), np.int64(7), np.int64(31), np.int64(15)]"
5,0.7425824878589455,0.05034750310706828,0.00478566660235311,100,61,1.0,5,5,0.7447600597279235,"[np.int64(22), np.int64(37), np.int64(25), np.int64(8), np.int64(8)]"
6,0.8310437770602067,0.02417580529644096,0.0031130020718492485,100,65,1.0,5,5,0.8951834583677553,"[np.int64(44), np.int64(17), np.int64(30), np.int64(7), np.int64(2)]"
7,0.89539138260882,0.02291045018610639,0.0018172517515648641,100,64,1.0,5,4,0.9903077617322497,"[np.int64(64), np.int64(15), np.int64(14), np.int64(7)]"
8,0.8513801524418166,0.037893052933655,0.0024761488510973927,100,61,1.0,5,4,0.9903077612712896,"[np.int64(48), np.int64(30), np.int64(12), np.int64(10)]"
9,0.8785935997146046,0.025329175062651043,0.0021370408634922415,100,59,1.0,5,4,0.9999999976951999,"[np.int64(60), np.int64(19), np.int64(6), np.int64(15)]"
10,0.8819112566262919,0.028843512427262238,0.0020466988600012564,100,62,1.0,4,5,0.9999999975415466,"[np.int64(18), np.int64(58), np.int64(16), np.int64(4), np.int64(4)]"
11,0.8934329711148183,0.032136042843492016,0.0017932331010790132,100,55,2.0,5,5,0.9774100624777957,"[np.int64(63), np.int64(18), np.int64(11), np.int64(4), np.int64(4)]"
