generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.7114502530673904,0.01665700188791083,0.005647011008147792,100,63,1.0,5,5,0.27816051128367514,"[np.int64(17), np.int64(11), np.int64(20), np.int64(21), np.int64(31)]"
1,0.7144539157815849,0.039249305045421325,0.005336316538109426,100,64,1.0,4,5,0.37411385371419414,"[np.int64(24), np.int64(19), np.int64(13), np.int64(27), np.int64(17)]"
2,0.725788082814371,0.058252471148684794,0.004707913815721713,100,61,1.0,4,5,0.4909877404277511,"[np.int64(15), np.int64(30), np.int64(18), np.int64(32), np.int64(5)]"
3,0.741655340549855,0.06995769920057987,0.004043768200123497,100,66,1.0,4,5,0.540473398123329,"[np.int64(13), np.int64(31), np.int64(21), np.int64(28), np.int64(7)]"
4,0.746589791686207,0.08030353884353048,0.003600929159615268,100,62,2.0,4,5,0.6728289661885267,"[np.int64(37), np.int64(15), np.int64(19), np.int64(21), np.int64(8)]"
5,0.7397995149514752,0.099665518257264,0.003032343525439458,100,63,1.0,4,5,0.6296110767634479,"[np.int64(45), np.int64(25), np.int64(7), np.int64(14), np.int64(9)]"
6,0.7102632536014566,0.11830435731902966,0.0028788747343787354,100,60,1.0,5,5,0.6677378932000194,"[np.int64(34), np.int64(25), np.int64(25), np.int64(9), np.int64(7)]"
7,0.6922672880298623,0.12966849138440895,0.0026773892796095764,100,62,1.0,4,5,0.7763627405937534,"[np.int64(19), np.int64(36), np.int64(24), np.int64(15), np.int64(6)]"
8,0.6573351100414839,0.14562276464046328,0.0026758287749062914,100,65,1.0,4,5,0.8248451447194052,"[np.int64(15), np.int64(35), np.int64(19), np.int64(27), np.int64(4)]"
9,0.6349099381585985,0.15855536171291065,0.0024568111053851057,100,72,1.0,4,5,0.9733042986631417,"[np.int64(26), np.int64(30), np.int64(23), np.int64(14), np.int64(7)]"
10,0.6138002215199017,0.16824781509445988,0.0024557777610514147,100,66,1.0,4,5,0.9999999982579604,"[np.int64(36), np.int64(28), np.int64(23), np.int64(11), np.int64(2)]"
11,0.5562468068966416,0.19270355316819923,0.00238010947527969,100,60,1.0,5,5,0.9899999989354279,"[np.int64(34), np.int64(33), np.int64(23), np.int64(9), np.int64(1)]"
12,0.5322077662204151,0.20307638946139908,0.0024360882222625563,100,61,1.0,4,4,0.9999999979891419,"[np.int64(17), np.int64(44), np.int64(19), np.int64(20)]"
13,0.5805150069263858,0.19698068980918224,0.001385075213808555,100,61,1.0,5,5,0.9999999962558596,"[np.int64(9), np.int64(75), np.int64(3), np.int64(10), np.int64(3)]"
14,0.5801270586280276,0.206600413808205,0.00028755623362741744,100,67,1.0,4,4,0.9899999969655741,"[np.int64(93), np.int64(3), np.int64(1), np.int64(3)]"
15,0.5332113472313555,0.223805123320869,7.955930510074406e-05,100,70,1.0,4,3,0.9899999973204313,"[np.int64(96), np.int64(1), np.int64(3)]"
16,0.4824262777514389,0.24004042054636446,0.00014564894501299097,100,57,1.0,6,2,1.0,"[np.int64(97), np.int64(3)]"
17,0.43448073312045465,0.2537940903260207,0.0004900010899234323,100,58,1.0,5,2,1.0,"[np.int64(89), np.int64(11)]"
18,0.3866753131032902,0.27049355364345967,0.0006478719987756462,100,61,1.0,5,3,1.0,"[np.int64(85), np.int64(12), np.int64(3)]"
19,0.335809774857217,0.29083811938233006,0.0006478719987756463,100,64,1.0,4,3,1.0,"[np.int64(12), np.int64(85), np.int64(3)]"
20,0.28662905520848697,0.3120082836133707,0.0006381525941290845,100,65,1.0,3,2,1.0,"[np.int64(85), np.int64(15)]"
21,0.23678004092414193,0.3371603007661184,0.0004099191957582135,100,58,1.5,5,2,1.0,"[np.int64(91), np.int64(9)]"
22,0.2827368182784286,0.3178979439729145,8.031127868094774e-33,100,68,1.0,4,1,,[100]
23,0.24106721160721467,0.3373638389674931,8.031127868094774e-33,100,64,1.0,5,1,,[100]
24,0.20298560550547265,0.3571688912875294,8.031127868094774e-33,100,68,1.0,5,1,,[100]
