generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.9129882664143858,0.02671542178984841,0.009111805929021348,100,63,1.0,4,5,0.26197639848174675,"[np.int64(33), np.int64(20), np.int64(19), np.int64(16), np.int64(12)]"
1,0.9144531633822105,0.03784696756448637,0.008815456735786414,100,67,1.0,4,5,0.36528683273535556,"[np.int64(16), np.int64(31), np.int64(20), np.int64(19), np.int64(14)]"
2,0.910717872965269,0.06994198671661704,0.008593204056767261,100,73,1.0,4,5,0.41115241570374045,"[np.int64(15), np.int64(29), np.int64(35), np.int64(2), np.int64(19)]"
3,0.9058656469840443,0.08798610470055035,0.008487594580211298,100,66,1.0,4,5,0.5220961876628718,"[np.int64(19), np.int64(30), np.int64(19), np.int64(9), np.int64(23)]"
4,0.8893071544141177,0.12093263569585057,0.009315013610693281,100,63,1.0,5,5,0.48376360529395934,"[np.int64(16), np.int64(33), np.int64(25), np.int64(5), np.int64(21)]"
5,0.8909560667073112,0.12282782530686503,0.009276032859823024,100,64,1.0,4,5,0.5901579703320542,"[np.int64(25), np.int64(27), np.int64(7), np.int64(20), np.int64(21)]"
6,0.8742366068240368,0.15865941175622622,0.009419718155399017,100,60,1.0,4,5,0.6675092081499453,"[np.int64(34), np.int64(11), np.int64(9), np.int64(22), np.int64(24)]"
7,0.8654661331685436,0.18002516780354527,0.008981983267449267,100,64,1.0,6,5,0.6533527555270002,"[np.int64(33), np.int64(26), np.int64(27), np.int64(8), np.int64(6)]"
8,0.8787384701068846,0.18672249695980034,0.0064569510608412425,100,65,1.0,4,5,0.7088623576217014,"[np.int64(29), np.int64(30), np.int64(3), np.int64(25), np.int64(13)]"
9,0.8643815341645684,0.2199761126285992,0.005278858323384209,100,62,1.0,5,5,0.7922247769290476,"[np.int64(41), np.int64(23), np.int64(27), np.int64(2), np.int64(7)]"
10,0.862111923319873,0.23711671050010893,0.0036947941233819214,100,63,1.0,4,5,0.9615311872334629,"[np.int64(50), np.int64(27), np.int64(15), np.int64(4), np.int64(4)]"
11,0.8504609590654555,0.24670519870653856,0.004180935331198296,100,59,1.0,4,5,0.9368926960916347,"[np.int64(32), np.int64(38), np.int64(20), np.int64(5), np.int64(5)]"
12,0.830766393813267,0.26856993759551345,0.00435882839127365,100,59,2.0,5,5,0.9621825980234813,"[np.int64(28), np.int64(20), np.int64(40), np.int64(7), np.int64(5)]"
13,0.8125059763904143,0.2899368485004113,0.004269816286652977,100,67,1.0,3,5,0.9793337417722532,"[np.int64(30), np.int64(40), np.int64(8), np.int64(14), np.int64(8)]"
14,0.8077649116026719,0.2981811720070793,0.0038466184251141804,100,65,1.0,4,5,0.9899999876212057,"[np.int64(48), np.int64(16), np.int64(25), np.int64(10), np.int64(1)]"
15,0.7946340153011707,0.31438576888301206,0.003546580815023099,100,62,1.0,3,5,0.9999999864868352,"[np.int64(22), np.int64(55), np.int64(12), np.int64(9), np.int64(2)]"
16,0.7668119369298927,0.34127847457286814,0.0036776974214233595,100,66,1.0,4,5,0.9999999864902586,"[np.int64(54), np.int64(24), np.int64(14), np.int64(5), np.int64(3)]"
17,0.7543660516621351,0.35442427647302815,0.003575519635991311,100,59,1.0,3,5,0.9999999856553029,"[np.int64(62), np.int64(16), np.int64(10), np.int64(6), np.int64(6)]"
18,0.7338963301119473,0.37642508342157793,0.0031042141191549785,100,63,1.0,5,5,0.999999984739942,"[np.int64(64), np.int64(3), np.int64(9), np.int64(21), np.int64(3)]"
19,0.7149905995666344,0.39464216234495014,0.0029881437420356018,100,63,1.0,4,5,0.9725644855462433,"[np.int64(69), np.int64(19), np.int64(5), np.int64(5), np.int64(2)]"
20,0.7202414605471767,0.3989687565751511,0.0012520706897548616,100,58,1.5,5,4,0.9999999291676442,"[np.int64(85), np.int64(10), np.int64(3), np.int64(2)]"
21,0.7076467989919365,0.4127300365278386,0.000662264872346974,100,59,1.0,5,5,0.9799999247850465,"[np.int64(87), np.int64(5), np.int64(1), np.int64(1), np.int64(6)]"
22,0.6876433677854741,0.4307534178640128,0.0004302567534448224,100,63,1.0,5,4,0.9899999220104797,"[np.int64(93), np.int64(2), np.int64(1), np.int64(4)]"
23,0.6663400150201064,0.4496996946246651,0.00018636497282980646,100,68,1.0,4,3,0.9899999204024484,"[np.int64(94), np.int64(1), np.int64(5)]"
24,0.639103114157635,0.47174760336106275,0.0003349317371516738,100,60,1.0,6,3,0.999999921206464,"[np.int64(96), np.int64(2), np.int64(2)]"
25,0.6121977791591006,0.4934427686973764,0.0004932136833232783,100,66,1.0,4,3,0.9999999220104797,"[np.int64(95), np.int64(3), np.int64(2)]"
26,0.5799796905835883,0.5180965809896438,0.0010798349695621153,100,66,1.0,4,2,0.9999999879698825,"[np.int64(93), np.int64(7)]"
27,0.5467134928136964,0.5437795354216604,0.0017516217017781804,100,58,1.0,5,2,0.9999999886166632,"[np.int64(12), np.int64(88)]"
28,0.5337316542802136,0.5583195678922095,0.0006369533461011554,100,62,1.0,4,2,0.9999999875818142,"[np.int64(96), np.int64(4)]"
29,0.5099139228761705,0.5789050652408005,0.00048269120759228173,100,62,1.0,5,2,0.999999987452458,"[np.int64(97), np.int64(3)]"
30,0.4833152771232135,0.6012231950352133,0.0006369533461011558,100,65,1.0,4,2,0.9999999875818142,"[np.int64(96), np.int64(4)]"
31,0.45160756974688626,0.6270854168345478,0.0013595507179498469,100,67,1.0,3,4,0.9999995282689172,"[np.int64(9), np.int64(87), np.int64(2), np.int64(2)]"
32,0.4386611592224121,0.6414876201370225,0.000167289646776212,100,63,1.0,6,2,0.985557339861613,"[np.int64(99), np.int64(1)]"
33,0.4159686374062425,0.6622204215444205,8.516725854425454e-06,100,63,1.0,4,2,0.97843424399584,"[np.int64(99), np.int64(1)]"
34,0.3924662203077239,0.6838248864649871,8.423263879845682e-06,100,64,1.0,4,2,0.9807482381273488,"[np.int64(99), np.int64(1)]"
35,0.3690595990086132,0.7059142331212162,3.3523746827682044e-05,100,66,1.0,4,3,0.9807482381288196,"[np.int64(97), np.int64(2), np.int64(1)]"
36,0.3466297417100407,0.7277496051530761,6.124802937493583e-05,100,57,2.0,4,4,0.9999998770277262,"[np.int64(92), np.int64(2), np.int64(3), np.int64(3)]"
37,0.3230172684568947,0.7516034999915155,0.00010352255144401941,100,64,1.0,5,3,0.9907482379411744,"[np.int64(93), np.int64(5), np.int64(2)]"
38,0.3050259703978374,0.7704315868101831,2.64047371585244e-05,100,60,1.0,4,2,0.9999999364669351,"[np.int64(96), np.int64(4)]"
39,0.2854482280763587,0.7916008751414944,5.06090795538385e-05,100,62,1.0,4,2,0.9999999364669351,"[np.int64(92), np.int64(8)]"
40,0.2671410490852831,0.812181138134116,8.517539857111071e-05,100,66,1.0,4,3,0.9999998612356987,"[np.int64(14), np.int64(84), np.int64(2)]"
41,0.24925723878091322,0.8331673387273514,0.00011407671600518739,100,66,1.0,5,2,0.9999999364669351,"[np.int64(79), np.int64(21)]"
42,0.23104557888740535,0.8556760694367517,9.702365659030704e-05,100,69,1.0,5,2,0.9999999364669351,"[np.int64(17), np.int64(83)]"
43,0.21370300814090953,0.8782401579756145,7.577200759497363e-05,100,58,1.0,5,3,0.9899999338317397,"[np.int64(88), np.int64(11), np.int64(1)]"
44,0.2108481310399904,0.8817824682569763,0.00024919760348562247,100,61,1.0,4,3,0.9999999185764358,"[np.int64(86), np.int64(5), np.int64(9)]"
45,0.215627070771535,0.8729563157166682,0.0012216973058569842,100,62,1.0,3,2,0.9999999901194471,"[np.int64(58), np.int64(42)]"
46,0.21509090487228583,0.8765541987964541,2.939947106434806e-32,100,68,1.0,3,1,,[100]
