generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.6666687846572905,0.03798784496014855,0.006848484795380983,100,62,1.0,3,4,0.28248133022650135,"[np.int64(22), np.int64(49), np.int64(24), np.int64(5)]"
1,0.7052409542884983,0.057179771745466665,0.0052589130728417045,100,64,1.0,4,5,0.379062793730206,"[np.int64(20), np.int64(12), np.int64(36), np.int64(14), np.int64(18)]"
2,0.7220526736674833,0.06694318518223089,0.0044928158424331595,100,62,1.0,4,5,0.47117778315101966,"[np.int64(58), np.int64(19), np.int64(5), np.int64(14), np.int64(4)]"
3,0.7179575110949549,0.09335837239094648,0.0036656513809921578,100,66,1.0,3,5,0.5118134185652605,"[np.int64(5), np.int64(40), np.int64(22), np.int64(22), np.int64(11)]"
4,0.6912251562446877,0.11475791250025576,0.0033973175415512175,100,64,1.0,4,5,0.5914385957242537,"[np.int64(21), np.int64(19), np.int64(40), np.int64(17), np.int64(3)]"
5,0.65096397424306,0.12339390696099518,0.003971689774706409,100,63,1.0,4,5,0.6121614786847333,"[np.int64(9), np.int64(27), np.int64(18), np.int64(25), np.int64(21)]"
6,0.6493952969803654,0.13576688893635502,0.003363125242146094,100,55,2.0,4,5,0.6804494050262104,"[np.int64(28), np.int64(23), np.int64(29), np.int64(10), np.int64(10)]"
7,0.6249605509992748,0.15086794921286373,0.003126466362747643,100,64,1.0,6,5,0.7454527963253574,"[np.int64(35), np.int64(8), np.int64(26), np.int64(18), np.int64(13)]"
8,0.5852362310335696,0.16022393674115049,0.0035784690458377697,100,60,1.0,5,5,0.7688639460741581,"[np.int64(22), np.int64(32), np.int64(16), np.int64(8), np.int64(22)]"
9,0.5375814487213038,0.18082727206877908,0.003549882623660388,100,69,1.0,3,5,0.7800757257080531,"[np.int64(21), np.int64(24), np.int64(15), np.int64(35), np.int64(5)]"
10,0.4979907900236708,0.19959683281417842,0.0033783996346322454,100,66,1.0,3,5,0.821084195907319,"[np.int64(24), np.int64(35), np.int64(19), np.int64(17), np.int64(5)]"
11,0.46806168720612346,0.208070639555671,0.003665904071522394,100,63,1.0,5,5,0.859009970501128,"[np.int64(10), np.int64(23), np.int64(26), np.int64(22), np.int64(19)]"
12,0.4312761059962472,0.22492334293575825,0.0035069779826595636,100,64,1.0,4,5,0.9516039409834647,"[np.int64(23), np.int64(22), np.int64(22), np.int64(13), np.int64(20)]"
13,0.3962089914535231,0.2382434296919256,0.0036714078535206853,100,67,1.0,4,5,0.937745441465809,"[np.int64(16), np.int64(20), np.int64(35), np.int64(21), np.int64(8)]"
14,0.35556753472360164,0.2591228629311152,0.003369232790604701,100,60,1.0,4,5,0.9498383859247432,"[np.int64(21), np.int64(5), np.int64(34), np.int64(29), np.int64(11)]"
15,0.3223155265629423,0.27216289098107305,0.0034748102838796134,100,61,1.0,4,4,0.9955042694035047,"[np.int64(21), np.int64(25), np.int64(36), np.int64(18)]"
16,0.28105313642795954,0.29004284839712463,0.0036963877203140733,100,66,1.0,4,4,1.0,"[np.int64(21), np.int64(37), np.int64(27), np.int64(15)]"
17,0.26222750691828456,0.30075722076702355,0.003521420462291134,100,62,1.0,4,3,1.0,"[np.int64(38), np.int64(46), np.int64(16)]"
18,0.2612616786976412,0.32768677404538704,2.680894482587032e-32,100,58,1.5,5,1,,[100]
19,0.22186912356042982,0.3470639830883803,2.680894482587032e-32,100,64,1.0,4,1,,[100]
