generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.9121931058060825,0.049978376381155,0.008811771576980196,100,66,1.0,5,4,0.23749140728205206,"[np.int64(27), np.int64(21), np.int64(23), np.int64(29)]"
1,0.905100476836334,0.055433927292438456,0.009538716477773565,100,64,1.0,4,5,0.3286492191749222,"[np.int64(25), np.int64(26), np.int64(23), np.int64(21), np.int64(5)]"
2,0.9004158113319468,0.053164382817994515,0.010107189651351507,100,64,1.0,5,5,0.39253627330321594,"[np.int64(23), np.int64(24), np.int64(29), np.int64(6), np.int64(18)]"
3,0.9157156139666024,0.06161625837757033,0.00813841895309384,100,65,1.0,4,5,0.43376787348122137,"[np.int64(25), np.int64(12), np.int64(16), np.int64(32), np.int64(15)]"
4,0.9161236181884581,0.07905080518785733,0.0076102416345110975,100,68,1.0,4,5,0.5132557115306691,"[np.int64(23), np.int64(25), np.int64(14), np.int64(24), np.int64(14)]"
5,0.9169579611074178,0.07649981138916608,0.007628919226733753,100,62,1.0,4,5,0.5228499197957942,"[np.int64(23), np.int64(23), np.int64(24), np.int64(3), np.int64(27)]"
6,0.9223115660510259,0.07318665393278136,0.007093342829283249,100,63,1.0,4,5,0.557119471321823,"[np.int64(26), np.int64(14), np.int64(15), np.int64(32), np.int64(13)]"
7,0.9241192996773009,0.10811540839152474,0.005612406207011954,100,64,1.0,4,5,0.693208368830762,"[np.int64(45), np.int64(21), np.int64(13), np.int64(9), np.int64(12)]"
8,0.9227303732878167,0.10184328181164455,0.006027058041673106,100,59,2.0,4,5,0.6972910999339765,"[np.int64(16), np.int64(12), np.int64(42), np.int64(12), np.int64(18)]"
9,0.9305972040189774,0.10143149161928243,0.005189070814340654,100,63,1.0,4,5,0.8293286801543086,"[np.int64(15), np.int64(61), np.int64(7), np.int64(6), np.int64(11)]"
10,0.9275624717328067,0.12382603130639887,0.004517811738655953,100,66,1.0,3,5,0.8951081719753377,"[np.int64(66), np.int64(12), np.int64(12), np.int64(4), np.int64(6)]"
11,0.9282231533204626,0.12644459706286712,0.004315192899351425,100,61,1.0,6,5,0.944453310604534,"[np.int64(67), np.int64(13), np.int64(8), np.int64(8), np.int64(4)]"
12,0.9347338581956695,0.1359329769821647,0.0030943314281391605,100,66,1.0,4,5,0.9412343867671905,"[np.int64(74), np.int64(5), np.int64(6), np.int64(12), np.int64(3)]"
13,0.9347940767621852,0.13942248201802415,0.002891274948284576,100,62,1.0,5,5,0.9489953068972014,"[np.int64(76), np.int64(12), np.int64(5), np.int64(3), np.int64(4)]"
14,0.9364892543854414,0.13992726645488907,0.0026765871738065835,100,65,1.0,4,5,0.9818751763303308,"[np.int64(75), np.int64(12), np.int64(7), np.int64(4), np.int64(2)]"
15,0.9345134681009455,0.14323058716638862,0.0027124033630690552,100,66,1.0,4,5,0.9999999987331879,"[np.int64(75), np.int64(11), np.int64(3), np.int64(5), np.int64(6)]"
16,0.9399219917096786,0.14998820144653655,0.00173388022527643,100,61,1.0,5,5,0.989999998803055,"[np.int64(88), np.int64(7), np.int64(2), np.int64(1), np.int64(2)]"
17,0.940231712092327,0.1492499338216399,0.0017433869953777967,100,65,1.0,3,5,0.979999998803055,"[np.int64(88), np.int64(7), np.int64(1), np.int64(3), np.int64(1)]"
18,0.9426366012179094,0.1521286416732009,0.0013068772250895634,100,64,1.0,4,4,0.9799999989740471,"[np.int64(92), np.int64(6), np.int64(1), np.int64(1)]"
19,0.9421429775789097,0.15195761444454342,0.0013731292870403943,100,66,1.0,3,3,0.989999998803055,"[np.int64(92), np.int64(7), np.int64(1)]"
20,0.9460953373990024,0.15815382891113902,0.0005524853780192816,100,64,1.0,4,2,0.9999999994870236,"[np.int64(97), np.int64(3)]"
21,0.9487773671439522,0.16214361722528295,7.771127325602497e-33,100,60,1.0,5,1,,[100]
22,0.948759881278063,0.16216891138883044,2.031962026981557e-07,100,58,2.0,4,2,1.0,"[np.int64(98), np.int64(2)]"
23,0.9487017810907232,0.1622403990034098,1.6986750317168703e-06,100,64,1.0,4,3,0.99,"[np.int64(95), np.int64(1), np.int64(4)]"
24,0.9487192669566127,0.16221475806596722,1.5187028782357625e-06,100,62,1.0,3,3,0.99,"[np.int64(97), np.int64(1), np.int64(2)]"
25,0.9484831636419926,0.16242924959380592,1.2595958650603989e-05,100,62,1.0,5,3,0.99,"[np.int64(96), np.int64(3), np.int64(1)]"
26,0.94835471850977,0.16254604457898253,1.8613487465706926e-05,100,70,1.0,4,2,1.0,"[np.int64(5), np.int64(95)]"
27,0.9482970062011481,0.16256029195507757,2.381183418069185e-05,100,65,1.0,4,3,1.0,"[np.int64(92), np.int64(6), np.int64(2)]"
28,0.9487330635444376,0.1621247221723832,5.937878458007265e-06,100,63,1.0,4,3,0.99,"[np.int64(96), np.int64(1), np.int64(3)]"
29,0.9487330635444376,0.1621247221723832,5.93787845800726e-06,100,62,1.0,5,3,0.99,"[np.int64(96), np.int64(1), np.int64(3)]"
30,0.9485237779634429,0.16238157352064653,1.1403210215833069e-05,100,64,1.0,4,2,1.0,"[np.int64(97), np.int64(3)]"
31,0.9487773671439522,0.16214361722528295,7.771127325602497e-33,100,66,1.0,4,1,,[100]
32,0.9487931449665933,0.1618129103238275,1.976465922531747e-05,100,66,1.0,5,2,1.0,"[np.int64(98), np.int64(2)]"
33,0.9487931449665933,0.1618129103238275,1.9764659225317403e-05,100,62,1.0,4,2,1.0,"[np.int64(98), np.int64(2)]"
34,0.9487809889434579,0.16172255816786288,2.689313642743235e-05,100,69,1.0,4,3,0.99,"[np.int64(97), np.int64(2), np.int64(1)]"
35,0.9487730324788578,0.16156642495990084,3.7827270228525295e-05,100,68,1.0,4,3,1.0,"[np.int64(96), np.int64(2), np.int64(2)]"
36,0.9487730324788578,0.16156642495990084,3.7827270228525485e-05,100,68,1.0,4,3,1.0,"[np.int64(96), np.int64(2), np.int64(2)]"
37,0.9487751998114049,0.16185229735542153,1.9106631390938837e-05,100,59,1.0,4,3,0.98,"[np.int64(98), np.int64(1), np.int64(1)]"
38,0.9487673109000844,0.16201925098405512,9.123461680191724e-06,100,62,1.0,5,2,0.99,"[np.int64(99), np.int64(1)]"
39,0.9487773671439522,0.16214361722528295,7.771127325602497e-33,100,66,1.0,3,1,,[100]
40,0.9487773671439522,0.16214361722528295,7.771127325602497e-33,100,68,1.0,5,1,,[100]
41,0.9487773671439522,0.16214361722528295,7.771127325602497e-33,100,60,1.0,5,1,,[100]
42,0.9487773671439522,0.16214361722528295,7.771127325602497e-33,100,67,1.0,6,1,,[100]
43,0.9487773671439522,0.16214361722528295,7.771127325602497e-33,100,68,1.0,5,1,,[100]
44,0.9487773671439522,0.16214361722528295,7.771127325602497e-33,100,60,1.0,4,1,,[100]
45,0.9487773671439522,0.16214361722528295,7.771127325602497e-33,100,63,1.0,5,1,,[100]
46,0.9484591785349462,0.16254422870692303,8.097216191757358e-06,100,69,1.0,4,2,0.99,"[np.int64(99), np.int64(1)]"
47,0.9487773671439522,0.16214361722528295,7.771127325602497e-33,100,65,1.0,5,1,,[100]
48,0.9487773671439522,0.16214361722528295,7.771127325602497e-33,100,65,1.0,3,1,,[100]
49,0.9487773671439522,0.16214361722528295,7.771127325602497e-33,100,64,1.0,4,1,,[100]
