generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,n_clusters,silhouette,cluster_sizes
0,0.9771561373753755,0.01235907693970046,0.009250928882991496,100,62,1.0,4,5,0.27002655909254086,"[np.int64(26), np.int64(35), np.int64(13), np.int64(13), np.int64(13)]"
1,0.9745496682436839,0.021716338603138437,0.010265758572384872,100,67,1.0,4,5,0.29583565135240736,"[np.int64(11), np.int64(27), np.int64(22), np.int64(20), np.int64(20)]"
2,0.9771510743224952,0.039750372290387484,0.008965983616430067,100,63,1.0,4,5,0.4071820253501815,"[np.int64(47), np.int64(15), np.int64(18), np.int64(10), np.int64(10)]"
3,0.976896482603173,0.04839074164067692,0.008910153461472307,100,62,1.0,4,5,0.41909860483806693,"[np.int64(23), np.int64(23), np.int64(11), np.int64(25), np.int64(18)]"
4,0.9772301416017481,0.06181848914219639,0.008481686427650377,100,67,1.0,4,5,0.5438140471400946,"[np.int64(14), np.int64(18), np.int64(20), np.int64(31), np.int64(17)]"
5,0.9780557428248942,0.057762569313592214,0.008241786428657881,100,63,1.0,4,5,0.5430111074181526,"[np.int64(20), np.int64(19), np.int64(9), np.int64(18), np.int64(34)]"
6,0.9789309260481172,0.07393437165665022,0.0074677930779564194,100,63,1.0,4,5,0.520428786087412,"[np.int64(23), np.int64(16), np.int64(28), np.int64(16), np.int64(17)]"
7,0.9777837746452137,0.09131213692403702,0.007359546749985698,100,61,2.0,5,5,0.6088174979327163,"[np.int64(26), np.int64(23), np.int64(6), np.int64(30), np.int64(15)]"
8,0.9768113858863354,0.10325492757802493,0.0073036726558005265,100,67,1.0,5,5,0.5627226514001857,"[np.int64(36), np.int64(20), np.int64(13), np.int64(16), np.int64(15)]"
9,0.9721894285555303,0.11606489163244181,0.008640293812871928,100,64,1.0,4,5,0.6058676665073895,"[np.int64(10), np.int64(18), np.int64(32), np.int64(19), np.int64(21)]"
10,0.9710144567210162,0.12229351450033574,0.008833641179623576,100,69,1.0,4,5,0.5760072174205265,"[np.int64(27), np.int64(16), np.int64(21), np.int64(16), np.int64(20)]"
11,0.9732047603917683,0.12496791120134908,0.007784114680001686,100,54,2.0,5,5,0.6514014067850649,"[np.int64(23), np.int64(13), np.int64(18), np.int64(30), np.int64(16)]"
12,0.9719054293299024,0.14401680847465753,0.007295606438348967,100,68,1.0,4,5,0.7533272606150335,"[np.int64(34), np.int64(14), np.int64(16), np.int64(19), np.int64(17)]"
13,0.9690500081998848,0.16156853981116917,0.007410377680471853,100,59,1.0,4,5,0.705408093612506,"[np.int64(11), np.int64(29), np.int64(24), np.int64(13), np.int64(23)]"
14,0.9647316543205021,0.18964692634780553,0.007228243650321503,100,67,1.0,5,5,0.7526306704361976,"[np.int64(19), np.int64(11), np.int64(20), np.int64(18), np.int64(32)]"
15,0.9592468065809482,0.20882622557835245,0.007982850733873604,100,66,1.0,4,5,0.7647734695365186,"[np.int64(22), np.int64(7), np.int64(34), np.int64(21), np.int64(16)]"
16,0.957436074787314,0.227246164618153,0.007132652223584603,100,60,1.5,4,5,0.7898763174944228,"[np.int64(14), np.int64(22), np.int64(9), np.int64(16), np.int64(39)]"
17,0.952495099268829,0.2566597415934042,0.0063580181613068654,100,58,1.5,4,5,0.8981544058908746,"[np.int64(52), np.int64(10), np.int64(15), np.int64(16), np.int64(7)]"
18,0.9495142831718022,0.2752492217498866,0.005640688640358964,100,65,1.0,3,5,0.9513195038566011,"[np.int64(55), np.int64(14), np.int64(12), np.int64(15), np.int64(4)]"
19,0.9468606757747904,0.29473731394213903,0.004537818477411496,100,63,1.0,4,5,0.9771881913485829,"[np.int64(6), np.int64(61), np.int64(17), np.int64(15), np.int64(1)]"
20,0.9440019204428678,0.3018716292094511,0.004901349010798827,100,66,1.0,4,5,0.999927245225243,"[np.int64(58), np.int64(18), np.int64(14), np.int64(7), np.int64(3)]"
21,0.9392922691889346,0.32130336482231103,0.0044766374997922374,100,58,1.0,5,5,0.9999999994355538,"[np.int64(66), np.int64(13), np.int64(12), np.int64(6), np.int64(3)]"
22,0.9356568260784651,0.3280384199450395,0.005155476152964923,100,66,1.0,3,5,0.9999999992474051,"[np.int64(65), np.int64(12), np.int64(4), np.int64(11), np.int64(8)]"
23,0.9289970110972894,0.35132136456560537,0.00484182089531289,100,61,1.0,5,5,0.9999999988711076,"[np.int64(71), np.int64(9), np.int64(6), np.int64(10), np.int64(4)]"
24,0.9275112592610898,0.34445794721971584,0.006454393356402641,100,59,1.0,4,5,0.9999999977422153,"[np.int64(14), np.int64(59), np.int64(12), np.int64(12), np.int64(3)]"
25,0.9242070625895381,0.3538973368982803,0.006570876441578678,100,63,1.0,4,5,0.9999999973659177,"[np.int64(56), np.int64(14), np.int64(14), np.int64(9), np.int64(7)]"
26,0.9211706783133343,0.36458299583250525,0.006356576252168728,100,57,1.0,4,5,0.9999999984948101,"[np.int64(61), np.int64(19), np.int64(8), np.int64(10), np.int64(2)]"
27,0.9199434766342657,0.36182241759849687,0.007302788886942505,100,59,1.0,4,5,0.999999997930364,"[np.int64(29), np.int64(51), np.int64(11), np.int64(5), np.int64(4)]"
28,0.9189550202224734,0.3622736140920027,0.0076770174026006026,100,65,1.0,4,5,0.9899999977422153,"[np.int64(40), np.int64(43), np.int64(12), np.int64(4), np.int64(1)]"
29,0.9182355580404034,0.3667288893112131,0.007348841790104909,100,71,1.0,3,4,0.9999999992390954,"[np.int64(49), np.int64(42), np.int64(7), np.int64(2)]"
30,0.9154073771487674,0.3743224033023429,0.007467943144827449,100,63,1.0,5,4,0.9999999989129935,"[np.int64(51), np.int64(37), np.int64(10), np.int64(2)]"
31,0.9091314079129468,0.39138562934759297,0.007614663597260582,100,60,1.0,4,3,0.9999999989131305,"[np.int64(42), np.int64(48), np.int64(10)]"
32,0.9031183668790007,0.40630382103818763,0.007898867873786726,100,63,1.0,4,3,0.9999999984783828,"[np.int64(44), np.int64(42), np.int64(14)]"
33,0.9006279681910206,0.4133992467012915,0.007852533672290645,100,67,1.0,6,3,0.9999999984783828,"[np.int64(47), np.int64(39), np.int64(14)]"
34,0.8922023271250614,0.4341307239762189,0.008102292759898037,100,57,1.0,4,3,0.9999999980436352,"[np.int64(39), np.int64(43), np.int64(18)]"
35,0.8849688963463861,0.45121430083881786,0.00833630428985282,100,66,1.0,3,3,0.9999999971741396,"[np.int64(26), np.int64(40), np.int64(34)]"
36,0.88721864982482,0.4470567689876222,0.008098532260511163,100,63,1.0,4,3,0.9999999971741397,"[np.int64(46), np.int64(26), np.int64(28)]"
37,0.8817606289832398,0.46018050823070616,0.008195081762121286,100,61,1.0,5,3,0.9999999972828266,"[np.int64(44), np.int64(31), np.int64(25)]"
38,0.8831182326837406,0.46065144321940116,0.007508148430860484,100,62,1.0,4,3,0.9999999971741396,"[np.int64(54), np.int64(20), np.int64(26)]"
39,0.8841882720783361,0.4627747871161655,0.006628591948704306,100,67,1.0,6,3,0.9999999976088874,"[np.int64(22), np.int64(63), np.int64(15)]"
40,0.8878919149441596,0.46331215102927215,0.004816794450588508,100,66,1.0,4,3,0.999999998261009,"[np.int64(76), np.int64(16), np.int64(8)]"
41,0.8873766385565064,0.4702725331463609,0.0037220557334667476,100,65,1.0,5,3,0.9999999984783828,"[np.int64(82), np.int64(14), np.int64(4)]"
42,0.8784017646871353,0.4877690506133911,0.004491465500096496,100,62,1.0,4,3,0.9899999973915135,"[np.int64(75), np.int64(24), np.int64(1)]"
43,0.8792650363899628,0.49117997411725334,0.0033841332389315795,100,61,1.0,4,3,0.9899999982610089,"[np.int64(83), np.int64(16), np.int64(1)]"
44,0.8734119548798084,0.503564599739044,0.0036160475620923846,100,62,1.0,3,2,0.999999997934948,"[np.int64(81), np.int64(19)]"
45,0.8681376656421478,0.514836746963004,0.003759373683786759,100,62,1.0,5,2,0.9999999978262611,"[np.int64(80), np.int64(20)]"
46,0.8606581979306608,0.529084595197537,0.004285685999516897,100,66,1.0,5,2,0.9999999973915135,"[np.int64(76), np.int64(24)]"
47,0.85869867669981,0.5357341550097128,0.0037593736837867576,100,69,1.0,4,2,0.9999999978262611,"[np.int64(80), np.int64(20)]"
48,0.856740046201717,0.5426240803778953,0.0031578738943808726,100,61,1.0,4,2,0.9999999982610089,"[np.int64(84), np.int64(16)]"
49,0.850399729802477,0.5548765419222125,0.0034680222232932817,100,62,1.0,5,2,0.9999999980436352,"[np.int64(82), np.int64(18)]"
50,0.8550397354370332,0.5549860960358294,0.0011160640623741947,100,60,1.5,4,2,0.9999999994565653,"[np.int64(95), np.int64(5)]"
51,0.8508570808502743,0.5646465324891785,0.0009022496841088231,100,59,2.0,4,2,0.9999999995652522,"[np.int64(96), np.int64(4)]"
52,0.8481314828965438,0.5730272131761114,0.00023261124668430593,100,64,1.0,3,2,0.99,"[np.int64(99), np.int64(1)]"
53,0.8430824458746256,0.5833567653760127,0.0002326112466843056,100,66,1.0,4,2,0.99,"[np.int64(99), np.int64(1)]"
54,0.8387340885851752,0.593062494626727,8.753351597239987e-33,100,65,1.0,4,1,,[100]
55,0.8335457148015716,0.6034347214120038,8.753351597239987e-33,100,66,1.0,4,1,,[100]
56,0.828285893871913,0.6138353227684837,8.753351597239987e-33,100,67,1.0,4,1,,[100]
57,0.8229563873648431,0.6242628804846517,8.753351597239987e-33,100,68,1.0,4,1,,[100]
58,0.8175589716709889,0.6347160659883289,8.753351597239987e-33,100,64,1.0,4,1,,[100]
59,0.8120954370223455,0.6451936336452853,8.753351597239987e-33,100,59,1.0,5,1,,[100]
60,0.8065675865094057,0.6556944146240019,8.753351597239987e-33,100,64,1.0,5,1,,[100]
61,0.80097723509679,0.6662173112744958,8.753351597239987e-33,100,61,1.0,4,1,,[100]
62,0.7953262086381134,0.6767612919741528,8.753351597239987e-33,100,59,1.0,4,1,,[100]
63,0.7896163428908474,0.6873253863980512,8.753351597239987e-33,100,59,1.0,6,1,,[100]
64,0.7838494825318959,0.6979086811753644,8.753351597239987e-33,100,69,1.0,3,1,,[100]
65,0.7780274801746261,0.708510315897124,8.753351597239987e-33,100,64,1.0,4,1,,[100]
66,0.7721521953880722,0.7191294794439652,8.753351597239987e-33,100,59,1.0,5,1,,[100]
67,0.7662254937190371,0.7297654066054751,8.753351597239987e-33,100,67,1.0,4,1,,[100]
68,0.7602492457177911,0.740417374965472,8.753351597239987e-33,100,63,1.0,3,1,,[100]
69,0.7542253259680766,0.7510847020299817,8.753351597239987e-33,100,59,2.0,4,1,,[100]
70,0.7481556121221025,0.761766742576868,8.753351597239987e-33,100,66,1.0,4,1,,[100]
71,0.7420419839412211,0.7724628862080548,8.753351597239987e-33,100,62,1.0,5,1,,[100]
72,0.7358863223429479,0.7831725550870537,8.753351597239987e-33,100,63,1.0,5,1,,[100]
73,0.7296905084549898,0.7938952018461191,8.753351597239987e-33,100,59,1.0,4,1,,[100]
74,0.7234564226769337,0.8046303076487961,8.753351597239987e-33,100,62,1.0,4,1,,[100]
75,0.7171859437502267,0.8153773803949323,8.753351597239987e-33,100,64,1.0,5,1,,[100]
76,0.7108809478370786,0.8261359530564011,8.753351597239987e-33,100,62,1.0,4,1,,[100]
77,0.7045433076088912,0.8369055821328438,8.753351597239987e-33,100,61,1.0,4,1,,[100]
78,0.6981748913448227,0.8476858462177012,8.753351597239987e-33,100,66,1.0,4,1,,[100]
79,0.6917812951188347,0.8584700532615928,2.440644662971541e-09,100,64,1.0,3,2,0.99,"[np.int64(99), np.int64(1)]"
80,0.6853531765313683,0.8692766963534868,8.753351597239987e-33,100,70,1.0,3,1,,[100]
81,0.6789035846194997,0.8800865385267167,8.753351597239987e-33,100,64,1.0,4,1,,[100]
82,0.6724306282239455,0.8909055257257327,8.753351597239987e-33,100,63,1.0,5,1,,[100]
83,0.6659361405356156,0.9017333287848188,8.753351597239987e-33,100,59,2.0,4,1,,[100]
84,0.6594219451889088,0.9125696338987267,8.753351597239987e-33,100,63,1.0,4,1,,[100]
85,0.6528898554466903,0.9234141417515556,8.753351597239987e-33,100,62,1.0,3,1,,[100]
86,0.6463416733996324,0.9342665667032445,8.753351597239987e-33,100,62,1.0,4,1,,[100]
87,0.6397791891803893,0.94512663602936,8.753351597239987e-33,100,71,1.0,4,1,,[100]
88,0.6332041801930403,0.955994089210221,8.753351597239987e-33,100,62,1.0,4,1,,[100]
89,0.6266184103582187,0.9668686772657319,8.753351597239987e-33,100,62,1.0,4,1,,[100]
90,0.6200236293743381,0.9777501621325828,8.753351597239987e-33,100,59,1.0,5,1,,[100]
91,0.6134215719952966,0.9886383160807586,8.753351597239987e-33,100,62,1.0,5,1,,[100]
92,0.6068139573250297,0.9995329211665336,8.753351597239987e-33,100,63,1.0,4,1,,[100]
93,0.6002024881292547,1.0104337687193603,8.753351597239987e-33,100,62,1.0,5,1,,[100]
94,0.5935888501647486,1.021340658860263,8.753351597239987e-33,100,67,1.0,3,1,,[100]
95,0.5869747115264555,1.0322534000495334,8.753351597239987e-33,100,73,1.0,3,1,,[100]
96,0.5803617220127313,1.0431718086617026,8.753351597239987e-33,100,65,1.0,4,1,,[100]
97,0.5737381206134528,1.0541177786697211,3.6135708399749324e-08,100,65,1.0,4,2,1.0,"[np.int64(98), np.int64(2)]"
98,0.5671322846879366,1.0650470595298267,3.613570839974939e-08,100,61,1.0,3,2,1.0,"[np.int64(98), np.int64(2)]"
99,0.5605324352983689,1.075981499245537,3.6135708399749305e-08,100,64,1.0,5,2,1.0,"[np.int64(98), np.int64(2)]"
